Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 06 JUN 2018 14:41	06-06-2018 14:41:44 (UTC-4)	2:32:12	10.5 km	4 kph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.97505 W71.21918	06-06-2018 14:43:14 (UTC-4)	206 m		17 m	0:00:06	10 kph	101° true
Trackpoint	S34.97507 W71.21898	06-06-2018 14:43:20 (UTC-4)	206 m		19 m	0:00:06	11 kph	98° true
Trackpoint	S34.97511 W71.21877	06-06-2018 14:43:26 (UTC-4)	206 m		20 m	0:00:06	12 kph	101° true
Trackpoint	S34.97512 W71.21856	06-06-2018 14:43:32 (UTC-4)	207 m		19 m	0:00:06	11 kph	96° true
Trackpoint	S34.97515 W71.21837	06-06-2018 14:43:38 (UTC-4)	209 m		18 m	0:00:06	11 kph	100° true
Trackpoint	S34.97519 W71.21816	06-06-2018 14:43:44 (UTC-4)	209 m		20 m	0:00:06	12 kph	103° true
Trackpoint	S34.97521 W71.21802	06-06-2018 14:43:49 (UTC-4)	208 m		13 m	0:00:05	9 kph	97° true
Trackpoint	S34.97521 W71.21800	06-06-2018 14:43:56 (UTC-4)	208 m		1 m	0:00:07	0.7 kph	97° true
Trackpoint	S34.97521 W71.21801	06-06-2018 14:44:02 (UTC-4)	208 m		1 m	0:00:06	0.5 kph	186° true
Trackpoint	S34.97521 W71.21801	06-06-2018 14:44:08 (UTC-4)	207 m		0 m	0:00:06	0.1 kph	261° true
Trackpoint	S34.97521 W71.21801	06-06-2018 14:44:14 (UTC-4)	206 m		0 m	0:00:06	0.2 kph	322° true
Trackpoint	S34.97521 W71.21801	06-06-2018 14:44:20 (UTC-4)	206 m		0 m	0:00:06	0.2 kph	18° true
Trackpoint	S34.97518 W71.21798	06-06-2018 14:44:26 (UTC-4)	205 m		4 m	0:00:06	3 kph	31° true
Trackpoint	S34.97518 W71.21787	06-06-2018 14:44:32 (UTC-4)	204 m		11 m	0:00:06	6 kph	95° true
Trackpoint	S34.97522 W71.21768	06-06-2018 14:44:38 (UTC-4)	203 m		17 m	0:00:06	10 kph	104° true
Trackpoint	S34.97525 W71.21750	06-06-2018 14:44:44 (UTC-4)	202 m		17 m	0:00:06	10 kph	99° true
Trackpoint	S34.97528 W71.21732	06-06-2018 14:44:50 (UTC-4)	202 m		17 m	0:00:06	10 kph	102° true
Trackpoint	S34.97532 W71.21713	06-06-2018 14:44:56 (UTC-4)	202 m		18 m	0:00:06	11 kph	107° true
Trackpoint	S34.97533 W71.21695	06-06-2018 14:45:02 (UTC-4)	202 m		17 m	0:00:06	10 kph	93° true
Trackpoint	S34.97533 W71.21676	06-06-2018 14:45:08 (UTC-4)	201 m		17 m	0:00:06	10 kph	90° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:45:13 (UTC-4)	202 m		11 m	0:00:05	8 kph	57° true
Trackpoint	S34.97527 W71.21666	06-06-2018 14:45:20 (UTC-4)	202 m		1 m	0:00:07	0.4 kph	48° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:45:26 (UTC-4)	202 m		0 m	0:00:06	0.3 kph	188° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:45:32 (UTC-4)	202 m		0 m	0:00:06	0.3 kph	203° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:45:38 (UTC-4)	202 m		0 m	0:00:06	0.3 kph	188° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:45:44 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	273° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:45:50 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	337° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:45:56 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	321° true
Trackpoint	S34.97528 W71.21667	06-06-2018 14:46:02 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	262° true
Trackpoint	S34.97528 W71.21667	06-06-2018 14:46:08 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	190° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:46:11 (UTC-4)	202 m		0 m	0:00:03	0.3 kph	52° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:46:17 (UTC-4)	202 m		0 m	0:00:06	0.2 kph	5° true
Trackpoint	S34.97528 W71.21666	06-06-2018 14:46:23 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	354° true
Trackpoint	S34.97527 W71.21666	06-06-2018 14:46:29 (UTC-4)	202 m		0 m	0:00:06	0.2 kph	355° true
Trackpoint	S34.97528 W71.21667	06-06-2018 14:46:35 (UTC-4)	203 m		0 m	0:00:06	0.3 kph	201° true
Trackpoint	S34.97529 W71.21666	06-06-2018 14:46:41 (UTC-4)	204 m		1 m	0:00:06	0.6 kph	155° true
Trackpoint	S34.97529 W71.21666	06-06-2018 14:46:47 (UTC-4)	204 m		1 m	0:00:06	0.3 kph	133° true
Trackpoint	S34.97529 W71.21666	06-06-2018 14:46:53 (UTC-4)	205 m		0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.97529 W71.21666	06-06-2018 14:46:59 (UTC-4)	205 m		0 m	0:00:06	0.1 kph	340° true
Trackpoint	S34.97529 W71.21666	06-06-2018 14:47:05 (UTC-4)	205 m		0 m	0:00:06	0.1 kph	21° true
Trackpoint	S34.97529 W71.21666	06-06-2018 14:47:11 (UTC-4)	206 m		0 m	0:00:06	0.0 kph	12° true
Trackpoint	S34.97529 W71.21666	06-06-2018 14:47:17 (UTC-4)	207 m		0 m	0:00:06	0.1 kph	154° true
Trackpoint	S34.97529 W71.21665	06-06-2018 14:47:23 (UTC-4)	207 m		0 m	0:00:06	0.1 kph	141° true
Trackpoint	S34.97525 W71.21663	06-06-2018 14:47:29 (UTC-4)	208 m		5 m	0:00:06	3 kph	25° true
Trackpoint	S34.97507 W71.21662	06-06-2018 14:47:35 (UTC-4)	208 m		19 m	0:00:06	12 kph	2° true
Trackpoint	S34.97501 W71.21659	06-06-2018 14:47:41 (UTC-4)	207 m		7 m	0:00:06	4 kph	23° true
Trackpoint	S34.97501 W71.21659	06-06-2018 14:47:47 (UTC-4)	208 m		1 m	0:00:06	0.4 kph	319° true
Trackpoint	S34.97500 W71.21660	06-06-2018 14:47:53 (UTC-4)	209 m		1 m	0:00:06	0.6 kph	331° true
Trackpoint	S34.97499 W71.21660	06-06-2018 14:47:59 (UTC-4)	209 m		1 m	0:00:06	0.4 kph	20° true
Trackpoint	S34.97499 W71.21659	06-06-2018 14:48:05 (UTC-4)	210 m		0 m	0:00:06	0.2 kph	88° true
Trackpoint	S34.97499 W71.21660	06-06-2018 14:48:11 (UTC-4)	210 m		0 m	0:00:06	0.2 kph	332° true
Trackpoint	S34.97499 W71.21660	06-06-2018 14:48:17 (UTC-4)	210 m		0 m	0:00:06	0.0 kph	205° true
Trackpoint	S34.97499 W71.21660	06-06-2018 14:48:23 (UTC-4)	210 m		0 m	0:00:06	0.2 kph	307° true
Trackpoint	S34.97499 W71.21660	06-06-2018 14:48:29 (UTC-4)	211 m		0 m	0:00:06	0.2 kph	19° true
Trackpoint	S34.97498 W71.21660	06-06-2018 14:48:35 (UTC-4)	211 m		0 m	0:00:06	0.1 kph	9° true
Trackpoint	S34.97499 W71.21660	06-06-2018 14:48:41 (UTC-4)	211 m		0 m	0:00:06	0.1 kph	137° true
Trackpoint	S34.97498 W71.21660	06-06-2018 14:48:47 (UTC-4)	212 m		0 m	0:00:06	0.2 kph	8° true
Trackpoint	S34.97498 W71.21659	06-06-2018 14:48:53 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	26° true
Trackpoint	S34.97498 W71.21659	06-06-2018 14:48:59 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	161° true
Trackpoint	S34.97498 W71.21659	06-06-2018 14:49:05 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	165° true
Trackpoint	S34.97498 W71.21659	06-06-2018 14:49:11 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	184° true
Trackpoint	S34.97499 W71.21656	06-06-2018 14:49:17 (UTC-4)	213 m		4 m	0:00:06	2 kph	110° true
Trackpoint	S34.97511 W71.21665	06-06-2018 14:49:23 (UTC-4)	213 m		16 m	0:00:06	9 kph	213° true
Trackpoint	S34.97525 W71.21673	06-06-2018 14:49:29 (UTC-4)	213 m		17 m	0:00:06	10 kph	206° true
Trackpoint	S34.97537 W71.21663	06-06-2018 14:49:35 (UTC-4)	212 m		16 m	0:00:06	10 kph	144° true
Trackpoint	S34.97540 W71.21645	06-06-2018 14:49:41 (UTC-4)	213 m		17 m	0:00:06	10 kph	102° true
Trackpoint	S34.97541 W71.21627	06-06-2018 14:49:47 (UTC-4)	215 m		16 m	0:00:06	10 kph	95° true
Trackpoint	S34.97544 W71.21611	06-06-2018 14:49:53 (UTC-4)	215 m		15 m	0:00:06	9 kph	102° true
Trackpoint	S34.97548 W71.21595	06-06-2018 14:49:59 (UTC-4)	217 m		15 m	0:00:06	9 kph	107° true
Trackpoint	S34.97547 W71.21577	06-06-2018 14:50:05 (UTC-4)	218 m		16 m	0:00:06	10 kph	89° true
Trackpoint	S34.97551 W71.21567	06-06-2018 14:50:11 (UTC-4)	219 m		10 m	0:00:06	6 kph	114° true
Trackpoint	S34.97554 W71.21556	06-06-2018 14:50:17 (UTC-4)	220 m		10 m	0:00:06	6 kph	106° true
Trackpoint	S34.97556 W71.21546	06-06-2018 14:50:23 (UTC-4)	221 m		10 m	0:00:06	6 kph	102° true
Trackpoint	S34.97556 W71.21545	06-06-2018 14:50:29 (UTC-4)	220 m		1 m	0:00:06	0.5 kph	133° true
Trackpoint	S34.97556 W71.21545	06-06-2018 14:50:35 (UTC-4)	220 m		0 m	0:00:06	0.1 kph	171° true
Trackpoint	S34.97556 W71.21545	06-06-2018 14:50:41 (UTC-4)	220 m		1 m	0:00:06	0.3 kph	100° true
Trackpoint	S34.97557 W71.21544	06-06-2018 14:50:47 (UTC-4)	220 m		1 m	0:00:06	0.5 kph	122° true
Trackpoint	S34.97557 W71.21543	06-06-2018 14:50:53 (UTC-4)	219 m		1 m	0:00:06	0.4 kph	145° true
Trackpoint	S34.97557 W71.21543	06-06-2018 14:50:59 (UTC-4)	219 m		1 m	0:00:06	0.3 kph	131° true
Trackpoint	S34.97557 W71.21543	06-06-2018 14:51:05 (UTC-4)	219 m		0 m	0:00:06	0.2 kph	124° true
Trackpoint	S34.97558 W71.21543	06-06-2018 14:51:11 (UTC-4)	219 m		0 m	0:00:06	0.1 kph	145° true
Trackpoint	S34.97562 W71.21530	06-06-2018 14:51:17 (UTC-4)	219 m		12 m	0:00:06	7 kph	112° true
Trackpoint	S34.97563 W71.21513	06-06-2018 14:51:23 (UTC-4)	220 m		15 m	0:00:06	9 kph	94° true
Trackpoint	S34.97557 W71.21498	06-06-2018 14:51:29 (UTC-4)	221 m		15 m	0:00:06	9 kph	64° true
Trackpoint	S34.97550 W71.21494	06-06-2018 14:51:34 (UTC-4)	221 m		9 m	0:00:05	6 kph	28° true
Trackpoint	S34.97550 W71.21493	06-06-2018 14:51:41 (UTC-4)	221 m		1 m	0:00:07	0.3 kph	86° true
Trackpoint	S34.97550 W71.21493	06-06-2018 14:51:47 (UTC-4)	221 m		0 m	0:00:06	0.2 kph	138° true
Trackpoint	S34.97550 W71.21493	06-06-2018 14:51:53 (UTC-4)	221 m		0 m	0:00:06	0.2 kph	349° true
Trackpoint	S34.97550 W71.21493	06-06-2018 14:51:59 (UTC-4)	221 m		1 m	0:00:06	0.3 kph	195° true
Trackpoint	S34.97550 W71.21493	06-06-2018 14:52:05 (UTC-4)	221 m		0 m	0:00:06	0.2 kph	209° true
Trackpoint	S34.97550 W71.21493	06-06-2018 14:52:11 (UTC-4)	221 m		0 m	0:00:06	0.1 kph	84° true
Trackpoint	S34.97551 W71.21493	06-06-2018 14:52:17 (UTC-4)	221 m		0 m	0:00:06	0.2 kph	175° true
Trackpoint	S34.97541 W71.21484	06-06-2018 14:52:23 (UTC-4)	223 m		13 m	0:00:06	8 kph	39° true
Trackpoint	S34.97531 W71.21471	06-06-2018 14:52:29 (UTC-4)	225 m		16 m	0:00:06	10 kph	45° true
Trackpoint	S34.97527 W71.21468	06-06-2018 14:52:35 (UTC-4)	227 m		6 m	0:00:06	4 kph	31° true
Trackpoint	S34.97526 W71.21468	06-06-2018 14:52:41 (UTC-4)	227 m		0 m	0:00:06	0.1 kph	332° true
Trackpoint	S34.97519 W71.21466	06-06-2018 14:52:47 (UTC-4)	227 m		8 m	0:00:06	5 kph	9° true
Trackpoint	S34.97505 W71.21462	06-06-2018 14:52:53 (UTC-4)	226 m		16 m	0:00:06	10 kph	14° true
Trackpoint	S34.97493 W71.21457	06-06-2018 14:52:59 (UTC-4)	226 m		14 m	0:00:06	8 kph	21° true
Trackpoint	S34.97481 W71.21449	06-06-2018 14:53:05 (UTC-4)	225 m		15 m	0:00:06	9 kph	28° true
Trackpoint	S34.97477 W71.21446	06-06-2018 14:53:11 (UTC-4)	223 m		5 m	0:00:06	3 kph	34° true
Trackpoint	S34.97476 W71.21444	06-06-2018 14:53:17 (UTC-4)	223 m		2 m	0:00:06	0.9 kph	62° true
Trackpoint	S34.97476 W71.21444	06-06-2018 14:53:23 (UTC-4)	222 m		1 m	0:00:06	0.6 kph	44° true
Trackpoint	S34.97475 W71.21443	06-06-2018 14:53:29 (UTC-4)	222 m		1 m	0:00:06	0.3 kph	25° true
Trackpoint	S34.97475 W71.21443	06-06-2018 14:53:35 (UTC-4)	222 m		1 m	0:00:06	0.4 kph	21° true
Trackpoint	S34.97475 W71.21443	06-06-2018 14:53:41 (UTC-4)	222 m		0 m	0:00:06	0.2 kph	54° true
Trackpoint	S34.97474 W71.21443	06-06-2018 14:53:47 (UTC-4)	222 m		0 m	0:00:06	0.1 kph	4° true
Trackpoint	S34.97474 W71.21443	06-06-2018 14:53:53 (UTC-4)	222 m		0 m	0:00:06	0.1 kph	48° true
Trackpoint	S34.97474 W71.21442	06-06-2018 14:53:59 (UTC-4)	221 m		0 m	0:00:06	0.1 kph	60° true
Trackpoint	S34.97466 W71.21437	06-06-2018 14:54:05 (UTC-4)	221 m		11 m	0:00:06	6 kph	28° true
Trackpoint	S34.97460 W71.21426	06-06-2018 14:54:11 (UTC-4)	222 m		12 m	0:00:06	7 kph	54° true
Trackpoint	S34.97450 W71.21417	06-06-2018 14:54:17 (UTC-4)	224 m		14 m	0:00:06	8 kph	40° true
Trackpoint	S34.97439 W71.21409	06-06-2018 14:54:23 (UTC-4)	224 m		15 m	0:00:06	9 kph	29° true
Trackpoint	S34.97427 W71.21401	06-06-2018 14:54:29 (UTC-4)	224 m		14 m	0:00:06	9 kph	29° true
Trackpoint	S34.97417 W71.21394	06-06-2018 14:54:35 (UTC-4)	225 m		13 m	0:00:06	8 kph	31° true
Trackpoint	S34.97406 W71.21387	06-06-2018 14:54:41 (UTC-4)	225 m		15 m	0:00:06	9 kph	27° true
Trackpoint	S34.97393 W71.21379	06-06-2018 14:54:47 (UTC-4)	224 m		15 m	0:00:06	9 kph	27° true
Trackpoint	S34.97381 W71.21370	06-06-2018 14:54:53 (UTC-4)	224 m		16 m	0:00:06	9 kph	31° true
Trackpoint	S34.97372 W71.21358	06-06-2018 14:54:59 (UTC-4)	224 m		15 m	0:00:06	9 kph	48° true
Trackpoint	S34.97371 W71.21351	06-06-2018 14:55:05 (UTC-4)	224 m		6 m	0:00:06	4 kph	79° true
Trackpoint	S34.97371 W71.21351	06-06-2018 14:55:11 (UTC-4)	223 m		1 m	0:00:06	0.3 kph	1° true
Trackpoint	S34.97370 W71.21352	06-06-2018 14:55:17 (UTC-4)	223 m		1 m	0:00:06	0.4 kph	339° true
Trackpoint	S34.97369 W71.21351	06-06-2018 14:55:23 (UTC-4)	222 m		1 m	0:00:06	0.6 kph	30° true
Trackpoint	S34.97363 W71.21358	06-06-2018 14:55:29 (UTC-4)	222 m		9 m	0:00:06	6 kph	316° true
Trackpoint	S34.97364 W71.21372	06-06-2018 14:55:35 (UTC-4)	221 m		12 m	0:00:06	7 kph	266° true
Trackpoint	S34.97368 W71.21388	06-06-2018 14:55:41 (UTC-4)	220 m		15 m	0:00:06	9 kph	255° true
Trackpoint	S34.97368 W71.21393	06-06-2018 14:55:47 (UTC-4)	220 m		4 m	0:00:06	3 kph	260° true
Trackpoint	S34.97368 W71.21393	06-06-2018 14:55:53 (UTC-4)	220 m		1 m	0:00:06	0.4 kph	6° true
Trackpoint	S34.97367 W71.21393	06-06-2018 14:55:59 (UTC-4)	219 m		0 m	0:00:06	0.2 kph	16° true
Trackpoint	S34.97368 W71.21393	06-06-2018 14:56:05 (UTC-4)	219 m		0 m	0:00:06	0.2 kph	163° true
Trackpoint	S34.97368 W71.21392	06-06-2018 14:56:11 (UTC-4)	218 m		0 m	0:00:06	0.2 kph	154° true
Trackpoint	S34.97368 W71.21392	06-06-2018 14:56:17 (UTC-4)	218 m		0 m	0:00:06	0.2 kph	117° true
Trackpoint	S34.97372 W71.21398	06-06-2018 14:56:23 (UTC-4)	218 m		7 m	0:00:06	4 kph	229° true
Trackpoint	S34.97381 W71.21416	06-06-2018 14:56:29 (UTC-4)	218 m		19 m	0:00:06	12 kph	241° true
Trackpoint	S34.97385 W71.21429	06-06-2018 14:56:34 (UTC-4)	218 m		12 m	0:00:05	9 kph	245° true
Trackpoint	S34.97386 W71.21430	06-06-2018 14:56:41 (UTC-4)	218 m		1 m	0:00:07	0.7 kph	230° true
Trackpoint	S34.97389 W71.21438	06-06-2018 14:56:47 (UTC-4)	218 m		8 m	0:00:06	5 kph	249° true
Trackpoint	S34.97391 W71.21458	06-06-2018 14:56:53 (UTC-4)	217 m		19 m	0:00:06	11 kph	262° true
Trackpoint	S34.97395 W71.21474	06-06-2018 14:56:59 (UTC-4)	216 m		15 m	0:00:06	9 kph	253° true
Trackpoint	S34.97399 W71.21475	06-06-2018 14:57:05 (UTC-4)	216 m		5 m	0:00:06	3 kph	198° true
Trackpoint	S34.97399 W71.21476	06-06-2018 14:57:11 (UTC-4)	216 m		1 m	0:00:06	0.4 kph	240° true
Trackpoint	S34.97400 W71.21476	06-06-2018 14:57:17 (UTC-4)	216 m		0 m	0:00:06	0.3 kph	230° true
Trackpoint	S34.97399 W71.21476	06-06-2018 14:57:23 (UTC-4)	217 m		0 m	0:00:06	0.1 kph	39° true
Trackpoint	S34.97399 W71.21476	06-06-2018 14:57:29 (UTC-4)	217 m		0 m	0:00:06	0.1 kph	82° true
Trackpoint	S34.97396 W71.21476	06-06-2018 14:57:35 (UTC-4)	218 m		4 m	0:00:06	2 kph	8° true
Trackpoint	S34.97383 W71.21467	06-06-2018 14:57:41 (UTC-4)	218 m		17 m	0:00:06	10 kph	29° true
Trackpoint	S34.97370 W71.21459	06-06-2018 14:57:47 (UTC-4)	218 m		16 m	0:00:06	10 kph	26° true
Trackpoint	S34.97357 W71.21451	06-06-2018 14:57:53 (UTC-4)	217 m		16 m	0:00:06	10 kph	26° true
Trackpoint	S34.97344 W71.21444	06-06-2018 14:57:59 (UTC-4)	218 m		16 m	0:00:06	9 kph	24° true
Trackpoint	S34.97332 W71.21435	06-06-2018 14:58:05 (UTC-4)	218 m		16 m	0:00:06	9 kph	31° true
Trackpoint	S34.97325 W71.21421	06-06-2018 14:58:11 (UTC-4)	218 m		15 m	0:00:06	9 kph	60° true
Trackpoint	S34.97326 W71.21404	06-06-2018 14:58:17 (UTC-4)	219 m		15 m	0:00:06	9 kph	90° true
Trackpoint	S34.97319 W71.21393	06-06-2018 14:58:23 (UTC-4)	220 m		13 m	0:00:06	8 kph	56° true
Trackpoint	S34.97317 W71.21390	06-06-2018 14:58:29 (UTC-4)	220 m		4 m	0:00:06	2 kph	47° true
Trackpoint	S34.97317 W71.21389	06-06-2018 14:58:35 (UTC-4)	219 m		0 m	0:00:06	0.1 kph	137° true
Trackpoint	S34.97317 W71.21381	06-06-2018 14:58:41 (UTC-4)	219 m		8 m	0:00:06	5 kph	90° true
Trackpoint	S34.97318 W71.21362	06-06-2018 14:58:47 (UTC-4)	220 m		17 m	0:00:06	10 kph	93° true
Trackpoint	S34.97317 W71.21355	06-06-2018 14:58:53 (UTC-4)	219 m		6 m	0:00:06	4 kph	81° true
Trackpoint	S34.97316 W71.21354	06-06-2018 14:58:59 (UTC-4)	219 m		1 m	0:00:06	0.7 kph	62° true
Trackpoint	S34.97316 W71.21353	06-06-2018 14:59:05 (UTC-4)	219 m		1 m	0:00:06	0.4 kph	84° true
Trackpoint	S34.97314 W71.21367	06-06-2018 14:59:11 (UTC-4)	220 m		13 m	0:00:06	8 kph	282° true
Trackpoint	S34.97317 W71.21390	06-06-2018 14:59:17 (UTC-4)	220 m		21 m	0:00:06	13 kph	259° true
Trackpoint	S34.97320 W71.21413	06-06-2018 14:59:23 (UTC-4)	219 m		21 m	0:00:06	13 kph	262° true
Trackpoint	S34.97320 W71.21417	06-06-2018 14:59:29 (UTC-4)	219 m		4 m	0:00:06	2 kph	275° true
Trackpoint	S34.97320 W71.21417	06-06-2018 14:59:35 (UTC-4)	219 m		1 m	0:00:06	0.3 kph	130° true
Trackpoint	S34.97320 W71.21416	06-06-2018 14:59:41 (UTC-4)	219 m		0 m	0:00:06	0.2 kph	107° true
Trackpoint	S34.97320 W71.21417	06-06-2018 14:59:47 (UTC-4)	219 m		0 m	0:00:06	0.2 kph	281° true
Trackpoint	S34.97312 W71.21424	06-06-2018 14:59:53 (UTC-4)	218 m		11 m	0:00:06	7 kph	324° true
Trackpoint	S34.97297 W71.21420	06-06-2018 14:59:59 (UTC-4)	218 m		17 m	0:00:06	10 kph	11° true
Trackpoint	S34.97280 W71.21418	06-06-2018 15:00:05 (UTC-4)	218 m		19 m	0:00:06	11 kph	7° true
Trackpoint	S34.97265 W71.21414	06-06-2018 15:00:11 (UTC-4)	219 m		17 m	0:00:06	10 kph	14° true
Trackpoint	S34.97263 W71.21398	06-06-2018 15:00:17 (UTC-4)	219 m		14 m	0:00:06	9 kph	80° true
Trackpoint	S34.97266 W71.21382	06-06-2018 15:00:23 (UTC-4)	220 m		15 m	0:00:06	9 kph	100° true
Trackpoint	S34.97260 W71.21368	06-06-2018 15:00:29 (UTC-4)	221 m		14 m	0:00:06	8 kph	62° true
Trackpoint	S34.97260 W71.21362	06-06-2018 15:00:35 (UTC-4)	221 m		6 m	0:00:06	3 kph	99° true
Trackpoint	S34.97261 W71.21362	06-06-2018 15:00:41 (UTC-4)	222 m		0 m	0:00:06	0.1 kph	175° true
Trackpoint	S34.97261 W71.21362	06-06-2018 15:00:47 (UTC-4)	222 m		0 m	0:00:06	0.2 kph	144° true
Trackpoint	S34.97267 W71.21360	06-06-2018 15:00:53 (UTC-4)	223 m		7 m	0:00:06	4 kph	163° true
Trackpoint	S34.97269 W71.21359	06-06-2018 15:00:59 (UTC-4)	224 m		3 m	0:00:06	2 kph	163° true
Trackpoint	S34.97269 W71.21359	06-06-2018 15:01:05 (UTC-4)	225 m		0 m	0:00:06	0.1 kph	158° true
Trackpoint	S34.97268 W71.21367	06-06-2018 15:01:11 (UTC-4)	224 m		8 m	0:00:06	5 kph	283° true
Trackpoint	S34.97261 W71.21386	06-06-2018 15:01:17 (UTC-4)	225 m		18 m	0:00:06	11 kph	293° true
Trackpoint	S34.97255 W71.21407	06-06-2018 15:01:23 (UTC-4)	225 m		20 m	0:00:06	12 kph	291° true
Trackpoint	S34.97250 W71.21426	06-06-2018 15:01:29 (UTC-4)	225 m		19 m	0:00:06	11 kph	287° true
Trackpoint	S34.97249 W71.21436	06-06-2018 15:01:35 (UTC-4)	225 m		8 m	0:00:06	5 kph	277° true
Trackpoint	S34.97249 W71.21437	06-06-2018 15:01:41 (UTC-4)	224 m		1 m	0:00:06	0.6 kph	271° true
Trackpoint	S34.97249 W71.21443	06-06-2018 15:01:47 (UTC-4)	222 m		6 m	0:00:06	3 kph	267° true
Trackpoint	S34.97249 W71.21444	06-06-2018 15:01:53 (UTC-4)	221 m		1 m	0:00:06	0.5 kph	254° true
Trackpoint	S34.97249 W71.21445	06-06-2018 15:01:59 (UTC-4)	221 m		1 m	0:00:06	0.5 kph	280° true
Trackpoint	S34.97253 W71.21437	06-06-2018 15:02:05 (UTC-4)	222 m		8 m	0:00:06	5 kph	122° true
Trackpoint	S34.97253 W71.21422	06-06-2018 15:02:11 (UTC-4)	223 m		14 m	0:00:06	8 kph	92° true
Trackpoint	S34.97243 W71.21409	06-06-2018 15:02:17 (UTC-4)	222 m		17 m	0:00:06	10 kph	45° true
Trackpoint	S34.97223 W71.21405	06-06-2018 15:02:23 (UTC-4)	221 m		23 m	0:00:06	14 kph	8° true
Trackpoint	S34.97215 W71.21403	06-06-2018 15:02:29 (UTC-4)	221 m		9 m	0:00:06	5 kph	15° true
Trackpoint	S34.97215 W71.21403	06-06-2018 15:02:35 (UTC-4)	221 m		0 m	0:00:06	0.1 kph	148° true
Trackpoint	S34.97215 W71.21403	06-06-2018 15:02:41 (UTC-4)	222 m		0 m	0:00:06	0.0 kph	312° true
Trackpoint	S34.97215 W71.21403	06-06-2018 15:02:47 (UTC-4)	221 m		0 m	0:00:06	0.2 kph	249° true
Trackpoint	S34.97215 W71.21403	06-06-2018 15:02:53 (UTC-4)	221 m		0 m	0:00:06	0.1 kph	5° true
Trackpoint	S34.97215 W71.21403	06-06-2018 15:02:59 (UTC-4)	220 m		0 m	0:00:06	0.0 kph	90° true
