Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 08 JUN 2018 12:55	08-06-2018 12:55:35 (UTC-4)	3:52:01	16.6 km	4 kph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.99519 W71.25924	08-06-2018 13:12:14 (UTC-4)	195 m		0 m	0:00:06	0.1 kph	65° true
Trackpoint	S34.99526 W71.25930	08-06-2018 13:12:24 (UTC-4)	196 m		10 m	0:00:10	3 kph	215° true
Trackpoint	S34.99535 W71.25935	08-06-2018 13:12:52 (UTC-4)	195 m		12 m	0:00:28	1.5 kph	204° true
Trackpoint	S34.99554 W71.25947	08-06-2018 13:13:05 (UTC-4)	194 m		24 m	0:00:13	7 kph	207° true
Trackpoint	S34.99556 W71.25944	08-06-2018 13:13:22 (UTC-4)	194 m		3 m	0:00:17	0.7 kph	128° true
Trackpoint	S34.99557 W71.25944	08-06-2018 13:13:24 (UTC-4)	193 m		0 m	0:00:02	0.6 kph	132° true
Trackpoint	S34.99565 W71.25942	08-06-2018 13:13:35 (UTC-4)	191 m		10 m	0:00:11	3 kph	171° true
Trackpoint	S34.99565 W71.25940	08-06-2018 13:13:56 (UTC-4)	193 m		2 m	0:00:21	0.3 kph	106° true
Trackpoint	S34.99569 W71.25930	08-06-2018 13:14:09 (UTC-4)	192 m		10 m	0:00:13	3 kph	111° true
Trackpoint	S34.99574 W71.25916	08-06-2018 13:14:30 (UTC-4)	195 m		14 m	0:00:21	2 kph	114° true
Trackpoint	S34.99585 W71.25891	08-06-2018 13:14:38 (UTC-4)	195 m		26 m	0:00:08	12 kph	119° true
Trackpoint	S34.99575 W71.25874	08-06-2018 13:14:45 (UTC-4)	195 m		20 m	0:00:07	10 kph	55° true
Trackpoint	S34.99556 W71.25863	08-06-2018 13:15:00 (UTC-4)	196 m		24 m	0:00:15	6 kph	25° true
Trackpoint	S34.99556 W71.25860	08-06-2018 13:15:26 (UTC-4)	198 m		2 m	0:00:26	0.3 kph	109° true
Trackpoint	S34.99556 W71.25860	08-06-2018 13:15:56 (UTC-4)	200 m		0 m	0:00:30	0.0 kph	65° true
Trackpoint	S34.99556 W71.25860	08-06-2018 13:16:26 (UTC-4)	201 m		0 m	0:00:30	0.0 kph	348° true
Trackpoint	S34.99556 W71.25860	08-06-2018 13:16:55 (UTC-4)	202 m		0 m	0:00:29	0.0 kph	64° true
Trackpoint	S34.99556 W71.25860	08-06-2018 13:17:24 (UTC-4)	204 m		0 m	0:00:29	0.1 kph	270° true
Trackpoint	S34.99556 W71.25860	08-06-2018 13:17:46 (UTC-4)	206 m		0 m	0:00:22	0.0 kph	24° true
Trackpoint	S34.99555 W71.25860	08-06-2018 13:18:14 (UTC-4)	208 m		1 m	0:00:28	0.1 kph	9° true
Trackpoint	S34.99555 W71.25860	08-06-2018 13:18:21 (UTC-4)	208 m		0 m	0:00:07	0.2 kph	64° true
Trackpoint	S34.99545 W71.25855	08-06-2018 13:18:33 (UTC-4)	207 m		12 m	0:00:12	4 kph	20° true
Trackpoint	S34.99544 W71.25854	08-06-2018 13:18:41 (UTC-4)	206 m		1 m	0:00:08	0.3 kph	53° true
Trackpoint	S34.99541 W71.25851	08-06-2018 13:18:59 (UTC-4)	206 m		5 m	0:00:18	1.1 kph	37° true
Trackpoint	S34.99533 W71.25843	08-06-2018 13:19:20 (UTC-4)	206 m		11 m	0:00:21	2 kph	39° true
Trackpoint	S34.99530 W71.25842	08-06-2018 13:19:29 (UTC-4)	205 m		3 m	0:00:09	1.1 kph	11° true
Trackpoint	S34.99521 W71.25836	08-06-2018 13:19:34 (UTC-4)	205 m		11 m	0:00:05	8 kph	29° true
Trackpoint	S34.99514 W71.25831	08-06-2018 13:19:46 (UTC-4)	205 m		9 m	0:00:12	3 kph	31° true
Trackpoint	S34.99512 W71.25829	08-06-2018 13:20:24 (UTC-4)	206 m		3 m	0:00:38	0.3 kph	34° true
Trackpoint	S34.99509 W71.25827	08-06-2018 13:20:43 (UTC-4)	205 m		4 m	0:00:19	0.8 kph	34° true
Trackpoint	S34.99522 W71.25795	08-06-2018 13:20:57 (UTC-4)	204 m		32 m	0:00:14	8 kph	116° true
Trackpoint	S34.99524 W71.25794	08-06-2018 13:20:58 (UTC-4)	203 m		2 m	0:00:01	7 kph	149° true
Trackpoint	S34.99528 W71.25794	08-06-2018 13:21:01 (UTC-4)	203 m		5 m	0:00:03	6 kph	181° true
Trackpoint	S34.99534 W71.25796	08-06-2018 13:21:13 (UTC-4)	203 m		6 m	0:00:12	2 kph	197° true
Trackpoint	S34.99547 W71.25804	08-06-2018 13:21:29 (UTC-4)	204 m		17 m	0:00:16	4 kph	206° true
Trackpoint	S34.99564 W71.25816	08-06-2018 13:21:42 (UTC-4)	204 m		21 m	0:00:13	6 kph	209° true
Trackpoint	S34.99564 W71.25816	08-06-2018 13:21:54 (UTC-4)	204 m		1 m	0:00:12	0.2 kph	288° true
Trackpoint	S34.99563 W71.25816	08-06-2018 13:21:57 (UTC-4)	204 m		1 m	0:00:03	1.4 kph	15° true
Trackpoint	S34.99533 W71.25796	08-06-2018 13:22:10 (UTC-4)	202 m		38 m	0:00:13	10 kph	28° true
Trackpoint	S34.99529 W71.25793	08-06-2018 13:22:12 (UTC-4)	202 m		5 m	0:00:02	9 kph	34° true
Trackpoint	S34.99529 W71.25781	08-06-2018 13:22:18 (UTC-4)	201 m		11 m	0:00:06	6 kph	94° true
Trackpoint	S34.99537 W71.25767	08-06-2018 13:22:31 (UTC-4)	200 m		15 m	0:00:13	4 kph	122° true
Trackpoint	S34.99538 W71.25760	08-06-2018 13:22:51 (UTC-4)	200 m		7 m	0:00:20	1.2 kph	99° true
Trackpoint	S34.99547 W71.25734	08-06-2018 13:22:59 (UTC-4)	199 m		26 m	0:00:08	12 kph	114° true
Trackpoint	S34.99543 W71.25726	08-06-2018 13:23:03 (UTC-4)	199 m		9 m	0:00:04	8 kph	57° true
Trackpoint	S34.99520 W71.25710	08-06-2018 13:23:15 (UTC-4)	199 m		30 m	0:00:12	9 kph	30° true
Trackpoint	S34.99517 W71.25707	08-06-2018 13:23:30 (UTC-4)	200 m		4 m	0:00:15	0.9 kph	44° true
Trackpoint	S34.99516 W71.25704	08-06-2018 13:23:51 (UTC-4)	200 m		3 m	0:00:21	0.5 kph	65° true
Trackpoint	S34.99483 W71.25683	08-06-2018 13:24:09 (UTC-4)	199 m		41 m	0:00:18	8 kph	27° true
Trackpoint	S34.99466 W71.25671	08-06-2018 13:24:21 (UTC-4)	199 m		22 m	0:00:12	7 kph	31° true
Trackpoint	S34.99457 W71.25665	08-06-2018 13:24:31 (UTC-4)	200 m		11 m	0:00:10	4 kph	29° true
Trackpoint	S34.99444 W71.25654	08-06-2018 13:24:49 (UTC-4)	200 m		18 m	0:00:18	4 kph	34° true
Trackpoint	S34.99421 W71.25638	08-06-2018 13:25:04 (UTC-4)	200 m		30 m	0:00:15	7 kph	29° true
Trackpoint	S34.99410 W71.25634	08-06-2018 13:25:19 (UTC-4)	202 m		13 m	0:00:15	3 kph	17° true
Trackpoint	S34.99398 W71.25626	08-06-2018 13:25:34 (UTC-4)	203 m		15 m	0:00:15	4 kph	31° true
Trackpoint	S34.99396 W71.25622	08-06-2018 13:25:41 (UTC-4)	201 m		4 m	0:00:07	2 kph	54° true
Trackpoint	S34.99394 W71.25622	08-06-2018 13:25:44 (UTC-4)	201 m		3 m	0:00:03	4 kph	354° true
Trackpoint	S34.99383 W71.25638	08-06-2018 13:25:52 (UTC-4)	199 m		19 m	0:00:08	8 kph	310° true
Trackpoint	S34.99372 W71.25657	08-06-2018 13:26:05 (UTC-4)	198 m		21 m	0:00:13	6 kph	304° true
Trackpoint	S34.99371 W71.25662	08-06-2018 13:26:33 (UTC-4)	199 m		5 m	0:00:28	0.6 kph	293° true
Trackpoint	S34.99345 W71.25709	08-06-2018 13:26:49 (UTC-4)	198 m		52 m	0:00:16	12 kph	304° true
Trackpoint	S34.99335 W71.25724	08-06-2018 13:27:01 (UTC-4)	197 m		18 m	0:00:12	5 kph	308° true
Trackpoint	S34.99330 W71.25737	08-06-2018 13:27:22 (UTC-4)	196 m		13 m	0:00:21	2 kph	296° true
Trackpoint	S34.99317 W71.25773	08-06-2018 13:27:36 (UTC-4)	195 m		35 m	0:00:14	9 kph	294° true
Trackpoint	S34.99296 W71.25814	08-06-2018 13:27:54 (UTC-4)	195 m		44 m	0:00:18	9 kph	301° true
Trackpoint	S34.99291 W71.25841	08-06-2018 13:28:07 (UTC-4)	195 m		26 m	0:00:13	7 kph	284° true
Trackpoint	S34.99289 W71.25849	08-06-2018 13:28:21 (UTC-4)	195 m		7 m	0:00:14	2 kph	284° true
Trackpoint	S34.99288 W71.25850	08-06-2018 13:28:36 (UTC-4)	196 m		1 m	0:00:15	0.2 kph	318° true
Trackpoint	S34.99288 W71.25851	08-06-2018 13:28:43 (UTC-4)	196 m		1 m	0:00:07	0.7 kph	281° true
Trackpoint	S34.99292 W71.25860	08-06-2018 13:28:47 (UTC-4)	198 m		10 m	0:00:04	9 kph	241° true
Trackpoint	S34.99329 W71.25889	08-06-2018 13:29:02 (UTC-4)	201 m		48 m	0:00:15	11 kph	213° true
Trackpoint	S34.99346 W71.25897	08-06-2018 13:29:13 (UTC-4)	200 m		21 m	0:00:11	7 kph	199° true
Trackpoint	S34.99346 W71.25897	08-06-2018 13:29:42 (UTC-4)	201 m		1 m	0:00:29	0.1 kph	224° true
Trackpoint	S34.99319 W71.25879	08-06-2018 13:29:55 (UTC-4)	198 m		35 m	0:00:13	10 kph	29° true
Trackpoint	S34.99292 W71.25858	08-06-2018 13:30:09 (UTC-4)	197 m		36 m	0:00:14	9 kph	32° true
Trackpoint	S34.99287 W71.25856	08-06-2018 13:30:13 (UTC-4)	197 m		5 m	0:00:04	5 kph	25° true
Trackpoint	S34.99270 W71.25876	08-06-2018 13:30:23 (UTC-4)	196 m		27 m	0:00:10	10 kph	317° true
Trackpoint	S34.99261 W71.25892	08-06-2018 13:30:30 (UTC-4)	196 m		17 m	0:00:07	9 kph	304° true
Trackpoint	S34.99243 W71.25882	08-06-2018 13:30:40 (UTC-4)	195 m		21 m	0:00:10	8 kph	24° true
Trackpoint	S34.99242 W71.25882	08-06-2018 13:30:41 (UTC-4)	195 m		2 m	0:00:01	7 kph	23° true
Trackpoint	S34.99240 W71.25882	08-06-2018 13:30:54 (UTC-4)	196 m		2 m	0:00:13	0.7 kph	350° true
Trackpoint	S34.99240 W71.25882	08-06-2018 13:31:19 (UTC-4)	196 m		1 m	0:00:25	0.1 kph	172° true
Trackpoint	S34.99241 W71.25882	08-06-2018 13:31:33 (UTC-4)	197 m		1 m	0:00:14	0.2 kph	203° true
Trackpoint	S34.99256 W71.25890	08-06-2018 13:31:45 (UTC-4)	199 m		18 m	0:00:12	5 kph	202° true
Trackpoint	S34.99255 W71.25890	08-06-2018 13:32:05 (UTC-4)	198 m		1 m	0:00:20	0.2 kph	331° true
Trackpoint	S34.99269 W71.25863	08-06-2018 13:32:16 (UTC-4)	199 m		30 m	0:00:11	10 kph	122° true
Trackpoint	S34.99275 W71.25849	08-06-2018 13:32:21 (UTC-4)	198 m		14 m	0:00:05	10 kph	119° true
Trackpoint	S34.99265 W71.25839	08-06-2018 13:32:33 (UTC-4)	198 m		14 m	0:00:12	4 kph	41° true
Trackpoint	S34.99263 W71.25837	08-06-2018 13:32:46 (UTC-4)	199 m		3 m	0:00:13	0.8 kph	35° true
Trackpoint	S34.99246 W71.25823	08-06-2018 13:33:02 (UTC-4)	200 m		23 m	0:00:16	5 kph	34° true
Trackpoint	S34.99227 W71.25809	08-06-2018 13:33:14 (UTC-4)	200 m		25 m	0:00:12	7 kph	32° true
Trackpoint	S34.99223 W71.25805	08-06-2018 13:33:26 (UTC-4)	201 m		6 m	0:00:12	2 kph	36° true
Trackpoint	S34.99207 W71.25791	08-06-2018 13:33:36 (UTC-4)	201 m		21 m	0:00:10	7 kph	35° true
Trackpoint	S34.99205 W71.25791	08-06-2018 13:33:39 (UTC-4)	201 m		3 m	0:00:03	4 kph	12° true
Trackpoint	S34.99203 W71.25790	08-06-2018 13:33:41 (UTC-4)	201 m		2 m	0:00:02	4 kph	30° true
Trackpoint	S34.99194 W71.25783	08-06-2018 13:33:55 (UTC-4)	200 m		11 m	0:00:14	3 kph	31° true
Trackpoint	S34.99183 W71.25772	08-06-2018 13:34:07 (UTC-4)	202 m		16 m	0:00:12	5 kph	38° true
Trackpoint	S34.99176 W71.25767	08-06-2018 13:34:21 (UTC-4)	204 m		9 m	0:00:14	2 kph	33° true
Trackpoint	S34.99166 W71.25759	08-06-2018 13:34:34 (UTC-4)	206 m		13 m	0:00:13	4 kph	32° true
Trackpoint	S34.99166 W71.25759	08-06-2018 13:34:36 (UTC-4)	206 m		0 m	0:00:02	0.5 kph	344° true
Trackpoint	S34.99159 W71.25758	08-06-2018 13:34:47 (UTC-4)	205 m		8 m	0:00:11	2 kph	11° true
Trackpoint	S34.99158 W71.25758	08-06-2018 13:35:09 (UTC-4)	203 m		1 m	0:00:22	0.1 kph	0° true
Trackpoint	S34.99164 W71.25762	08-06-2018 13:35:21 (UTC-4)	202 m		7 m	0:00:12	2 kph	210° true
Trackpoint	S34.99158 W71.25756	08-06-2018 13:35:25 (UTC-4)	202 m		8 m	0:00:04	8 kph	40° true
Trackpoint	S34.99143 W71.25746	08-06-2018 13:35:34 (UTC-4)	202 m		19 m	0:00:09	7 kph	27° true
Trackpoint	S34.99137 W71.25742	08-06-2018 13:35:47 (UTC-4)	202 m		8 m	0:00:13	2 kph	30° true
Trackpoint	S34.99136 W71.25742	08-06-2018 13:36:18 (UTC-4)	202 m		1 m	0:00:31	0.1 kph	8° true
Trackpoint	S34.99136 W71.25742	08-06-2018 13:36:21 (UTC-4)	202 m		0 m	0:00:03	0.2 kph	73° true
Trackpoint	S34.99138 W71.25737	08-06-2018 13:36:26 (UTC-4)	202 m		5 m	0:00:05	4 kph	128° true
Trackpoint	S34.99144 W71.25740	08-06-2018 13:36:29 (UTC-4)	202 m		7 m	0:00:03	8 kph	200° true
Trackpoint	S34.99151 W71.25732	08-06-2018 13:36:34 (UTC-4)	202 m		11 m	0:00:05	8 kph	140° true
Trackpoint	S34.99166 W71.25698	08-06-2018 13:36:51 (UTC-4)	200 m		35 m	0:00:17	7 kph	118° true
Trackpoint	S34.99168 W71.25694	08-06-2018 13:36:53 (UTC-4)	199 m		4 m	0:00:02	7 kph	116° true
Trackpoint	S34.99164 W71.25686	08-06-2018 13:36:58 (UTC-4)	199 m		9 m	0:00:05	6 kph	59° true
Trackpoint	S34.99157 W71.25681	08-06-2018 13:37:02 (UTC-4)	200 m		8 m	0:00:04	7 kph	32° true
Trackpoint	S34.99146 W71.25676	08-06-2018 13:37:16 (UTC-4)	201 m		13 m	0:00:14	3 kph	22° true
Trackpoint	S34.99144 W71.25673	08-06-2018 13:37:29 (UTC-4)	201 m		4 m	0:00:13	1.1 kph	41° true
Trackpoint	S34.99139 W71.25672	08-06-2018 13:37:50 (UTC-4)	202 m		6 m	0:00:21	1.0 kph	11° true
Trackpoint	S34.99139 W71.25671	08-06-2018 13:38:25 (UTC-4)	203 m		1 m	0:00:35	0.1 kph	127° true
Trackpoint	S34.99139 W71.25670	08-06-2018 13:38:49 (UTC-4)	203 m		1 m	0:00:24	0.1 kph	108° true
Trackpoint	S34.99120 W71.25652	08-06-2018 13:39:04 (UTC-4)	204 m		26 m	0:00:15	6 kph	38° true
Trackpoint	S34.99119 W71.25651	08-06-2018 13:39:05 (UTC-4)	204 m		2 m	0:00:01	6 kph	48° true
Trackpoint	S34.99122 W71.25640	08-06-2018 13:39:11 (UTC-4)	202 m		10 m	0:00:06	6 kph	104° true
Trackpoint	S34.99125 W71.25630	08-06-2018 13:39:25 (UTC-4)	200 m		10 m	0:00:14	3 kph	114° true
Trackpoint	S34.99124 W71.25629	08-06-2018 13:39:44 (UTC-4)	199 m		1 m	0:00:19	0.3 kph	43° true
Trackpoint	S34.99120 W71.25617	08-06-2018 13:39:50 (UTC-4)	199 m		12 m	0:00:06	7 kph	62° true
Trackpoint	S34.99101 W71.25604	08-06-2018 13:40:02 (UTC-4)	199 m		24 m	0:00:12	7 kph	31° true
Trackpoint	S34.99096 W71.25600	08-06-2018 13:40:16 (UTC-4)	199 m		6 m	0:00:14	2 kph	34° true
Trackpoint	S34.99096 W71.25599	08-06-2018 13:40:23 (UTC-4)	199 m		1 m	0:00:07	0.6 kph	57° true
Trackpoint	S34.99100 W71.25600	08-06-2018 13:40:27 (UTC-4)	200 m		5 m	0:00:04	5 kph	193° true
Trackpoint	S34.99124 W71.25617	08-06-2018 13:40:39 (UTC-4)	201 m		30 m	0:00:12	9 kph	210° true
Trackpoint	S34.99142 W71.25577	08-06-2018 13:40:53 (UTC-4)	200 m		41 m	0:00:14	11 kph	119° true
Trackpoint	S34.99150 W71.25553	08-06-2018 13:41:06 (UTC-4)	199 m		24 m	0:00:13	7 kph	113° true
Trackpoint	S34.99151 W71.25552	08-06-2018 13:41:25 (UTC-4)	199 m		1 m	0:00:19	0.2 kph	113° true
Trackpoint	S34.99150 W71.25549	08-06-2018 13:41:41 (UTC-4)	200 m		3 m	0:00:16	0.6 kph	83° true
Trackpoint	S34.99155 W71.25553	08-06-2018 13:41:45 (UTC-4)	200 m		7 m	0:00:04	6 kph	217° true
Trackpoint	S34.99153 W71.25565	08-06-2018 13:41:51 (UTC-4)	201 m		10 m	0:00:06	6 kph	279° true
Trackpoint	S34.99158 W71.25572	08-06-2018 13:42:02 (UTC-4)	202 m		9 m	0:00:11	3 kph	235° true
Trackpoint	S34.99159 W71.25573	08-06-2018 13:42:40 (UTC-4)	204 m		2 m	0:00:38	0.2 kph	195° true
Trackpoint	S34.99165 W71.25580	08-06-2018 13:42:46 (UTC-4)	205 m		9 m	0:00:06	5 kph	229° true
Trackpoint	S34.99175 W71.25589	08-06-2018 13:42:51 (UTC-4)	205 m		14 m	0:00:05	10 kph	215° true
Trackpoint	S34.99190 W71.25573	08-06-2018 13:43:01 (UTC-4)	204 m		22 m	0:00:10	8 kph	139° true
Trackpoint	S34.99197 W71.25564	08-06-2018 13:43:13 (UTC-4)	202 m		11 m	0:00:12	3 kph	133° true
Trackpoint	S34.99205 W71.25545	08-06-2018 13:43:23 (UTC-4)	201 m		19 m	0:00:10	7 kph	119° true
Trackpoint	S34.99220 W71.25517	08-06-2018 13:43:39 (UTC-4)	199 m		31 m	0:00:16	7 kph	123° true
Trackpoint	S34.99227 W71.25500	08-06-2018 13:43:48 (UTC-4)	199 m		17 m	0:00:09	7 kph	115° true
Trackpoint	S34.99230 W71.25488	08-06-2018 13:44:01 (UTC-4)	198 m		11 m	0:00:13	3 kph	112° true
Trackpoint	S34.99230 W71.25487	08-06-2018 13:44:14 (UTC-4)	197 m		0 m	0:00:13	0.1 kph	101° true
Trackpoint	S34.99229 W71.25492	08-06-2018 13:44:18 (UTC-4)	198 m		5 m	0:00:04	4 kph	287° true
Trackpoint	S34.99220 W71.25508	08-06-2018 13:44:24 (UTC-4)	199 m		18 m	0:00:06	11 kph	305° true
Trackpoint	S34.99210 W71.25507	08-06-2018 13:44:29 (UTC-4)	199 m		12 m	0:00:05	9 kph	5° true
