Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 08 JUL 2018 15:12	08-07-2018 15:12:16 (UTC-4)	16:39:48	6.7 km	0.4 kph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.97725 W71.25650	08-07-2018 15:16:58 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	355° true
Trackpoint	S34.97725 W71.25650	08-07-2018 15:17:04 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	11° true
Trackpoint	S34.97725 W71.25650	08-07-2018 15:17:10 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	16° true
Trackpoint	S34.97725 W71.25649	08-07-2018 15:17:16 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	27° true
Trackpoint	S34.97725 W71.25649	08-07-2018 15:17:22 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	22° true
Trackpoint	S34.97725 W71.25649	08-07-2018 15:17:28 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	19° true
Trackpoint	S34.97725 W71.25649	08-07-2018 15:17:34 (UTC-4)	199 m		0 m	0:00:06	0.2 kph	323° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:17:40 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	312° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:17:46 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	300° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:17:52 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	280° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:17:58 (UTC-4)	199 m		0 m	0:00:06	0.1 kph	287° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:04 (UTC-4)	199 m		0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:10 (UTC-4)	199 m		0 m	0:00:06	0.0 kph	231° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:16 (UTC-4)	199 m		0 m	0:00:06	0.0 kph	312° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:22 (UTC-4)	200 m		0 m	0:00:06	0.0 kph	17° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:28 (UTC-4)	200 m		0 m	0:00:06	0.1 kph	15° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:34 (UTC-4)	200 m		0 m	0:00:06	0.1 kph	3° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:40 (UTC-4)	200 m		0 m	0:00:06	0.0 kph	51° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:46 (UTC-4)	200 m		0 m	0:00:06	0.0 kph	180° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:52 (UTC-4)	200 m		0 m	0:00:06	0.0 kph	189° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:18:58 (UTC-4)	200 m		0 m	0:00:06	0.0 kph	263° true
Trackpoint	S34.97724 W71.25650	08-07-2018 15:19:04 (UTC-4)	200 m		0 m	0:00:06	0.1 kph	294° true
Trackpoint	S34.97724 W71.25651	08-07-2018 15:19:10 (UTC-4)	201 m		0 m	0:00:06	0.2 kph	299° true
Trackpoint	S34.97724 W71.25651	08-07-2018 15:19:16 (UTC-4)	201 m		0 m	0:00:06	0.2 kph	283° true
Trackpoint	S34.97724 W71.25651	08-07-2018 15:19:22 (UTC-4)	201 m		0 m	0:00:06	0.2 kph	285° true
Trackpoint	S34.97724 W71.25652	08-07-2018 15:19:28 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	289° true
Trackpoint	S34.97724 W71.25652	08-07-2018 15:19:34 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	279° true
Trackpoint	S34.97724 W71.25652	08-07-2018 15:19:40 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	277° true
Trackpoint	S34.97724 W71.25652	08-07-2018 15:19:46 (UTC-4)	201 m		0 m	0:00:06	0.2 kph	278° true
Trackpoint	S34.97724 W71.25652	08-07-2018 15:19:52 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	273° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:19:58 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	279° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:20:04 (UTC-4)	200 m		0 m	0:00:06	0.1 kph	250° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:20:10 (UTC-4)	200 m		0 m	0:00:06	0.1 kph	259° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:20:16 (UTC-4)	200 m		0 m	0:00:06	0.1 kph	251° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:20:22 (UTC-4)	200 m		0 m	0:00:06	0.1 kph	184° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:20:28 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	147° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:20:34 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	118° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:20:40 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	138° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:20:46 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	169° true
Trackpoint	S34.97724 W71.25653	08-07-2018 15:20:52 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	176° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:20:58 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	199° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:04 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	194° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:10 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	186° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:16 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	184° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:22 (UTC-4)	201 m		0 m	0:00:06	0.0 kph	168° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:28 (UTC-4)	201 m		0 m	0:00:06	0.0 kph	59° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:34 (UTC-4)	201 m		0 m	0:00:06	0.0 kph	141° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:40 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	104° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:46 (UTC-4)	201 m		0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:52 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	188° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:21:58 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	232° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:22:04 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	229° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:22:10 (UTC-4)	202 m		0 m	0:00:06	0.0 kph	158° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:22:16 (UTC-4)	202 m		0 m	0:00:06	0.0 kph	180° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:22:22 (UTC-4)	202 m		0 m	0:00:06	0.0 kph	180° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:22:28 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	256° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:22:34 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	264° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:22:40 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	285° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:22:46 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	289° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:22:52 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	290° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:22:58 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	286° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:23:04 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	285° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:23:10 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	264° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:23:16 (UTC-4)	202 m		0 m	0:00:06	0.0 kph	148° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:23:22 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	180° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:23:28 (UTC-4)	202 m		0 m	0:00:06	0.0 kph	163° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:23:34 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	183° true
Trackpoint	S34.97726 W71.25654	08-07-2018 15:23:40 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	197° true
Trackpoint	S34.97726 W71.25654	08-07-2018 15:23:46 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	242° true
Trackpoint	S34.97726 W71.25654	08-07-2018 15:23:52 (UTC-4)	202 m		0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:23:58 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	18° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:24:04 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	60° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:24:10 (UTC-4)	202 m		0 m	0:00:06	0.0 kph	75° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:24:16 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	109° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:24:22 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	108° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:24:28 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:24:34 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	109° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:24:40 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	71° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:24:46 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	134° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:24:52 (UTC-4)	202 m		0 m	0:00:06	0.0 kph	101° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:24:58 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:25:04 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	295° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:25:10 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	288° true
Trackpoint	S34.97725 W71.25654	08-07-2018 15:25:16 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.97726 W71.25654	08-07-2018 15:25:22 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	248° true
Trackpoint	S34.97726 W71.25654	08-07-2018 15:25:28 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	180° true
Trackpoint	S34.97726 W71.25654	08-07-2018 15:25:34 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	168° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:25:40 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	144° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:25:46 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:25:52 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	347° true
Trackpoint	S34.97726 W71.25654	08-07-2018 15:25:58 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	323° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:26:04 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	5° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:26:10 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	30° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:26:16 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	65° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:26:22 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	107° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:26:28 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	131° true
Trackpoint	S34.97725 W71.25653	08-07-2018 15:26:34 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	116° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:26:40 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	188° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:26:46 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	59° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:26:52 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	166° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:26:58 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	186° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:27:04 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	141° true
Trackpoint	S34.97726 W71.25653	08-07-2018 15:27:10 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	109° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:27:16 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	124° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:27:22 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	128° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:27:28 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	106° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:27:34 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	116° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:27:40 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	56° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:27:46 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	7° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:27:52 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	22° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:27:58 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	15° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:04 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	158° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:10 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	296° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:16 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	270° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:22 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:28 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	303° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:34 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	301° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:40 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	315° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:46 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	292° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:52 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:28:58 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	239° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:04 (UTC-4)	204 m		0 m	0:00:06	0.0 kph	145° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:10 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	151° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:16 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	162° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:22 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	17° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:28 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	77° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:34 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	104° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:40 (UTC-4)	204 m		0 m	0:00:06	0.0 kph	155° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:46 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	192° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:52 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	227° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:29:58 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	190° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:30:04 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	205° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:30:10 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	306° true
Trackpoint	S34.97726 W71.25652	08-07-2018 15:30:16 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	264° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:30:22 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	150° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:30:28 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	158° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:30:34 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	138° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:30:40 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	131° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:30:46 (UTC-4)	204 m		0 m	0:00:06	0.0 kph	110° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:30:52 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	146° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:30:58 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	133° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:31:04 (UTC-4)	204 m		0 m	0:00:06	0.0 kph	101° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:31:10 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	83° true
Trackpoint	S34.97727 W71.25651	08-07-2018 15:31:16 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	125° true
Trackpoint	S34.97727 W71.25651	08-07-2018 15:31:22 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	106° true
Trackpoint	S34.97727 W71.25651	08-07-2018 15:31:28 (UTC-4)	203 m		0 m	0:00:06	0.0 kph	296° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:31:34 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	282° true
Trackpoint	S34.97727 W71.25652	08-07-2018 15:31:40 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	308° true
