Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 10 JUL 2018 12:09	10-07-2018 12:09:35 (UTC-4)	2:30:14	9.4 km	4 kph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.97200 W71.24988	10-07-2018 12:23:14 (UTC-4)	204 m		0 m	0:00:06	0.2 kph	263° true
Trackpoint	S34.97200 W71.24987	10-07-2018 12:23:20 (UTC-4)	204 m		1 m	0:00:06	0.4 kph	161° true
Trackpoint	S34.97200 W71.24986	10-07-2018 12:23:26 (UTC-4)	205 m		1 m	0:00:06	0.7 kph	73° true
Trackpoint	S34.97200 W71.24986	10-07-2018 12:23:32 (UTC-4)	205 m		0 m	0:00:06	0.2 kph	146° true
Trackpoint	S34.97204 W71.24975	10-07-2018 12:23:38 (UTC-4)	205 m		11 m	0:00:06	7 kph	111° true
Trackpoint	S34.97205 W71.24957	10-07-2018 12:23:44 (UTC-4)	205 m		16 m	0:00:06	10 kph	93° true
Trackpoint	S34.97206 W71.24938	10-07-2018 12:23:50 (UTC-4)	204 m		18 m	0:00:06	11 kph	96° true
Trackpoint	S34.97207 W71.24919	10-07-2018 12:23:56 (UTC-4)	204 m		17 m	0:00:06	10 kph	93° true
Trackpoint	S34.97208 W71.24902	10-07-2018 12:24:02 (UTC-4)	204 m		16 m	0:00:06	9 kph	95° true
Trackpoint	S34.97210 W71.24883	10-07-2018 12:24:08 (UTC-4)	204 m		17 m	0:00:06	10 kph	98° true
Trackpoint	S34.97225 W71.24880	10-07-2018 12:24:14 (UTC-4)	204 m		16 m	0:00:06	10 kph	171° true
Trackpoint	S34.97237 W71.24882	10-07-2018 12:24:20 (UTC-4)	205 m		14 m	0:00:06	8 kph	187° true
Trackpoint	S34.97251 W71.24882	10-07-2018 12:24:26 (UTC-4)	205 m		15 m	0:00:06	9 kph	182° true
Trackpoint	S34.97259 W71.24880	10-07-2018 12:24:32 (UTC-4)	204 m		9 m	0:00:06	5 kph	165° true
Trackpoint	S34.97256 W71.24864	10-07-2018 12:24:38 (UTC-4)	204 m		15 m	0:00:06	9 kph	77° true
Trackpoint	S34.97255 W71.24847	10-07-2018 12:24:44 (UTC-4)	205 m		16 m	0:00:06	9 kph	86° true
Trackpoint	S34.97255 W71.24834	10-07-2018 12:24:50 (UTC-4)	205 m		12 m	0:00:06	7 kph	91° true
Trackpoint	S34.97257 W71.24825	10-07-2018 12:24:56 (UTC-4)	205 m		8 m	0:00:06	5 kph	102° true
Trackpoint	S34.97257 W71.24818	10-07-2018 12:25:02 (UTC-4)	206 m		7 m	0:00:06	4 kph	94° true
Trackpoint	S34.97257 W71.24818	10-07-2018 12:25:08 (UTC-4)	206 m		1 m	0:00:06	0.3 kph	45° true
Trackpoint	S34.97257 W71.24819	10-07-2018 12:25:14 (UTC-4)	206 m		1 m	0:00:06	0.9 kph	269° true
Trackpoint	S34.97256 W71.24819	10-07-2018 12:25:20 (UTC-4)	207 m		0 m	0:00:06	0.2 kph	25° true
Trackpoint	S34.97256 W71.24820	10-07-2018 12:25:26 (UTC-4)	206 m		1 m	0:00:06	0.3 kph	278° true
Trackpoint	S34.97256 W71.24820	10-07-2018 12:25:32 (UTC-4)	206 m		0 m	0:00:06	0.2 kph	202° true
Trackpoint	S34.97257 W71.24819	10-07-2018 12:25:38 (UTC-4)	205 m		1 m	0:00:06	0.5 kph	123° true
Trackpoint	S34.97257 W71.24813	10-07-2018 12:25:44 (UTC-4)	205 m		6 m	0:00:06	3 kph	89° true
Trackpoint	S34.97257 W71.24813	10-07-2018 12:25:50 (UTC-4)	204 m		0 m	0:00:06	0.2 kph	94° true
Trackpoint	S34.97257 W71.24813	10-07-2018 12:25:56 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	334° true
Trackpoint	S34.97257 W71.24813	10-07-2018 12:26:02 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	65° true
Trackpoint	S34.97257 W71.24812	10-07-2018 12:26:08 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	115° true
Trackpoint	S34.97257 W71.24812	10-07-2018 12:26:14 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	76° true
Trackpoint	S34.97257 W71.24811	10-07-2018 12:26:20 (UTC-4)	204 m		1 m	0:00:06	0.8 kph	131° true
Trackpoint	S34.97263 W71.24799	10-07-2018 12:26:26 (UTC-4)	204 m		12 m	0:00:06	7 kph	121° true
Trackpoint	S34.97266 W71.24783	10-07-2018 12:26:32 (UTC-4)	204 m		15 m	0:00:06	9 kph	104° true
Trackpoint	S34.97267 W71.24767	10-07-2018 12:26:38 (UTC-4)	204 m		14 m	0:00:06	9 kph	95° true
Trackpoint	S34.97277 W71.24761	10-07-2018 12:26:44 (UTC-4)	204 m		12 m	0:00:06	7 kph	152° true
Trackpoint	S34.97290 W71.24761	10-07-2018 12:26:50 (UTC-4)	204 m		14 m	0:00:06	9 kph	181° true
Trackpoint	S34.97302 W71.24761	10-07-2018 12:26:56 (UTC-4)	203 m		14 m	0:00:06	8 kph	180° true
Trackpoint	S34.97315 W71.24763	10-07-2018 12:27:02 (UTC-4)	203 m		14 m	0:00:06	9 kph	188° true
Trackpoint	S34.97319 W71.24774	10-07-2018 12:27:08 (UTC-4)	202 m		11 m	0:00:06	7 kph	244° true
Trackpoint	S34.97318 W71.24793	10-07-2018 12:27:14 (UTC-4)	204 m		17 m	0:00:06	10 kph	275° true
Trackpoint	S34.97317 W71.24809	10-07-2018 12:27:20 (UTC-4)	205 m		15 m	0:00:06	9 kph	275° true
Trackpoint	S34.97316 W71.24811	10-07-2018 12:27:26 (UTC-4)	204 m		2 m	0:00:06	1.1 kph	285° true
Trackpoint	S34.97316 W71.24812	10-07-2018 12:27:32 (UTC-4)	204 m		0 m	0:00:06	0.1 kph	248° true
Trackpoint	S34.97316 W71.24813	10-07-2018 12:27:38 (UTC-4)	205 m		2 m	0:00:06	0.9 kph	266° true
Trackpoint	S34.97315 W71.24828	10-07-2018 12:27:44 (UTC-4)	204 m		13 m	0:00:06	8 kph	275° true
Trackpoint	S34.97315 W71.24847	10-07-2018 12:27:50 (UTC-4)	204 m		18 m	0:00:06	11 kph	273° true
Trackpoint	S34.97315 W71.24866	10-07-2018 12:27:56 (UTC-4)	204 m		17 m	0:00:06	10 kph	269° true
Trackpoint	S34.97311 W71.24883	10-07-2018 12:28:02 (UTC-4)	204 m		16 m	0:00:06	10 kph	284° true
Trackpoint	S34.97310 W71.24896	10-07-2018 12:28:08 (UTC-4)	204 m		12 m	0:00:06	7 kph	275° true
Trackpoint	S34.97310 W71.24907	10-07-2018 12:28:14 (UTC-4)	205 m		10 m	0:00:06	6 kph	272° true
Trackpoint	S34.97310 W71.24920	10-07-2018 12:28:20 (UTC-4)	206 m		11 m	0:00:06	7 kph	272° true
Trackpoint	S34.97310 W71.24923	10-07-2018 12:28:26 (UTC-4)	206 m		3 m	0:00:06	2 kph	272° true
Trackpoint	S34.97310 W71.24924	10-07-2018 12:28:32 (UTC-4)	205 m		1 m	0:00:06	0.4 kph	268° true
Trackpoint	S34.97310 W71.24925	10-07-2018 12:28:38 (UTC-4)	205 m		1 m	0:00:06	0.4 kph	249° true
Trackpoint	S34.97310 W71.24925	10-07-2018 12:28:44 (UTC-4)	204 m		1 m	0:00:06	0.4 kph	247° true
Trackpoint	S34.97310 W71.24926	10-07-2018 12:28:50 (UTC-4)	204 m		1 m	0:00:06	0.5 kph	274° true
Trackpoint	S34.97310 W71.24927	10-07-2018 12:28:56 (UTC-4)	204 m		0 m	0:00:06	0.3 kph	271° true
Trackpoint	S34.97310 W71.24927	10-07-2018 12:29:02 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	240° true
Trackpoint	S34.97310 W71.24927	10-07-2018 12:29:08 (UTC-4)	203 m		0 m	0:00:06	0.1 kph	348° true
Trackpoint	S34.97310 W71.24927	10-07-2018 12:29:14 (UTC-4)	204 m		0 m	0:00:06	0.3 kph	13° true
Trackpoint	S34.97309 W71.24927	10-07-2018 12:29:20 (UTC-4)	204 m		1 m	0:00:06	0.3 kph	51° true
Trackpoint	S34.97309 W71.24928	10-07-2018 12:29:26 (UTC-4)	203 m		1 m	0:00:06	0.7 kph	302° true
Trackpoint	S34.97308 W71.24932	10-07-2018 12:29:32 (UTC-4)	202 m		4 m	0:00:06	2 kph	278° true
Trackpoint	S34.97308 W71.24936	10-07-2018 12:29:38 (UTC-4)	202 m		4 m	0:00:06	2 kph	273° true
Trackpoint	S34.97308 W71.24941	10-07-2018 12:29:44 (UTC-4)	202 m		4 m	0:00:06	2 kph	274° true
Trackpoint	S34.97307 W71.24944	10-07-2018 12:29:50 (UTC-4)	202 m		3 m	0:00:06	2 kph	278° true
Trackpoint	S34.97307 W71.24950	10-07-2018 12:29:56 (UTC-4)	202 m		6 m	0:00:06	3 kph	270° true
Trackpoint	S34.97313 W71.24957	10-07-2018 12:30:02 (UTC-4)	203 m		9 m	0:00:06	5 kph	223° true
Trackpoint	S34.97314 W71.24968	10-07-2018 12:30:08 (UTC-4)	204 m		10 m	0:00:06	6 kph	268° true
Trackpoint	S34.97314 W71.24970	10-07-2018 12:30:14 (UTC-4)	203 m		2 m	0:00:06	1.4 kph	244° true
Trackpoint	S34.97315 W71.24970	10-07-2018 12:30:20 (UTC-4)	204 m		0 m	0:00:06	0.2 kph	247° true
Trackpoint	S34.97314 W71.24981	10-07-2018 12:30:26 (UTC-4)	205 m		10 m	0:00:06	6 kph	272° true
