Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 08 JUL 2018 18:01	08-07-2018 18:01:34 (UTC-4)	13:50:30	1.2 km	0.1 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.97725 W71.25656	08-07-2018 21:42:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	207° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:42:46 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	181° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:42:52 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	187° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:42:58 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	219° true
Trackpoint	S34.97726 W71.25657	08-07-2018 21:43:04 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	264° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:43:10 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	284° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:43:16 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	313° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:43:22 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	332° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:43:28 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	338° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:43:34 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	327° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:43:40 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	62° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:43:46 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	54° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:43:52 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	54° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:43:58 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	281° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:04 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	202° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:10 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	39° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:16 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	168° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:22 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	114° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:28 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	104° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:34 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	98° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:40 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	109° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:46 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	79° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:52 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	158° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:44:58 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	236° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:45:04 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	239° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:45:10 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	229° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:45:16 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	243° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:45:22 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	280° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:45:28 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	304° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:45:34 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	304° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:45:40 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	293° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:45:46 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	339° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:45:52 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	7° true
Trackpoint	S34.97724 W71.25658	08-07-2018 21:45:58 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	32° true
Trackpoint	S34.97724 W71.25658	08-07-2018 21:46:04 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	43° true
Trackpoint	S34.97724 W71.25658	08-07-2018 21:46:10 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	126° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:46:16 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:46:22 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	59° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:46:28 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	60° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:46:34 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	46° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:46:40 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	23° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:46:46 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	28° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:46:52 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	96° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:46:58 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	165° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:47:04 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	205° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:47:10 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	196° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:47:16 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	187° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:47:22 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	213° true
Trackpoint	S34.97724 W71.25657	08-07-2018 21:47:28 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	230° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:47:34 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	236° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:47:40 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	245° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:47:46 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	257° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:47:52 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	273° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:47:58 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	249° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:48:04 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	275° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:48:10 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	287° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:48:16 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	338° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:48:22 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	85° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:48:28 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	93° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:48:34 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	93° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:48:40 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	87° true
Trackpoint	S34.97725 W71.25658	08-07-2018 21:48:46 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	111° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:48:52 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	116° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:48:58 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	116° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:49:04 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	117° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:49:10 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	113° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:49:16 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	95° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:49:22 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	80° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:49:28 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	93° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:49:34 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	71° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:49:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	70° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:49:46 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	99° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:49:52 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	107° true
Trackpoint	S34.97725 W71.25654	08-07-2018 21:49:58 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	134° true
Trackpoint	S34.97726 W71.25654	08-07-2018 21:50:04 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	142° true
Trackpoint	S34.97726 W71.25654	08-07-2018 21:50:10 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	137° true
Trackpoint	S34.97726 W71.25654	08-07-2018 21:50:16 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	141° true
Trackpoint	S34.97726 W71.25654	08-07-2018 21:50:22 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	175° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:50:28 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	149° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:50:34 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	132° true
Trackpoint	S34.97727 W71.25653	08-07-2018 21:50:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	125° true
Trackpoint	S34.97727 W71.25653	08-07-2018 21:50:46 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	101° true
Trackpoint	S34.97727 W71.25653	08-07-2018 21:50:52 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	96° true
Trackpoint	S34.97727 W71.25652	08-07-2018 21:50:58 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	114° true
Trackpoint	S34.97727 W71.25652	08-07-2018 21:51:04 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.97727 W71.25652	08-07-2018 21:51:10 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	234° true
Trackpoint	S34.97727 W71.25653	08-07-2018 21:51:16 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	304° true
Trackpoint	S34.97727 W71.25653	08-07-2018 21:51:22 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	302° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:51:28 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	304° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:51:34 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	296° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:51:40 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	321° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:51:46 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	355° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:51:52 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:51:58 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	306° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:52:04 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	357° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:52:10 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	0° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:52:16 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	39° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:52:22 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	134° true
Trackpoint	S34.97726 W71.25653	08-07-2018 21:52:28 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	245° true
Trackpoint	S34.97726 W71.25654	08-07-2018 21:52:34 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	258° true
Trackpoint	S34.97726 W71.25654	08-07-2018 21:52:40 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	261° true
Trackpoint	S34.97726 W71.25654	08-07-2018 21:52:46 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	252° true
Trackpoint	S34.97726 W71.25654	08-07-2018 21:52:52 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	215° true
Trackpoint	S34.97727 W71.25654	08-07-2018 21:52:58 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	204° true
Trackpoint	S34.97727 W71.25655	08-07-2018 21:53:04 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	201° true
Trackpoint	S34.97727 W71.25655	08-07-2018 21:53:10 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	200° true
Trackpoint	S34.97727 W71.25655	08-07-2018 21:53:16 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	206° true
Trackpoint	S34.97727 W71.25655	08-07-2018 21:53:22 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	225° true
Trackpoint	S34.97727 W71.25655	08-07-2018 21:53:28 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	285° true
Trackpoint	S34.97727 W71.25656	08-07-2018 21:53:34 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	312° true
Trackpoint	S34.97727 W71.25656	08-07-2018 21:53:40 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	331° true
Trackpoint	S34.97727 W71.25656	08-07-2018 21:53:46 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	319° true
Trackpoint	S34.97727 W71.25656	08-07-2018 21:53:52 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	314° true
Trackpoint	S34.97726 W71.25656	08-07-2018 21:53:58 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	336° true
Trackpoint	S34.97726 W71.25656	08-07-2018 21:54:04 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	307° true
Trackpoint	S34.97726 W71.25656	08-07-2018 21:54:10 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	287° true
Trackpoint	S34.97726 W71.25656	08-07-2018 21:54:16 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	279° true
Trackpoint	S34.97726 W71.25656	08-07-2018 21:54:22 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	5° true
Trackpoint	S34.97726 W71.25656	08-07-2018 21:54:28 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	4° true
Trackpoint	S34.97726 W71.25657	08-07-2018 21:54:34 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	338° true
Trackpoint	S34.97726 W71.25656	08-07-2018 21:54:40 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	24° true
Trackpoint	S34.97726 W71.25656	08-07-2018 21:54:46 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	12° true
Trackpoint	S34.97726 W71.25656	08-07-2018 21:54:52 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	27° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:54:58 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	23° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:55:04 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	350° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:55:10 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	345° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:55:16 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	334° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:55:22 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	314° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:55:28 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	314° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:55:34 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	39° true
Trackpoint	S34.97725 W71.25657	08-07-2018 21:55:40 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	116° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:55:46 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	105° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:55:52 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	69° true
Trackpoint	S34.97725 W71.25656	08-07-2018 21:55:58 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	55° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:56:04 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	81° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:56:10 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	71° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:56:16 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	69° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:56:22 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	88° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:56:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	189° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:56:34 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	141° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:56:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	52° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:56:46 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:56:52 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	87° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:56:58 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	331° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:57:04 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	299° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:57:10 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	71° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:57:16 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	65° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:57:22 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	61° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:57:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	249° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:57:34 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	272° true
Trackpoint	S34.97724 W71.25654	08-07-2018 21:57:40 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	291° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:57:46 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	286° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:57:52 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	275° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:57:58 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	273° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:58:04 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	245° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:58:10 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	150° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:58:16 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	118° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:58:22 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	144° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:58:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	196° true
Trackpoint	S34.97724 W71.25655	08-07-2018 21:58:34 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	188° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:58:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	183° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:58:46 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	59° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:58:52 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	192° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:58:58 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	59° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:59:04 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	155° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:59:10 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	212° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:59:16 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	175° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:59:22 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	175° true
Trackpoint	S34.97725 W71.25655	08-07-2018 21:59:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	203° true
Trackpoint	S34.97726 W71.25655	08-07-2018 21:59:34 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	211° true
Trackpoint	S34.97726 W71.25655	08-07-2018 21:59:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	185° true
Trackpoint	S34.97726 W71.25655	08-07-2018 21:59:46 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	144° true
Trackpoint	S34.97726 W71.25655	08-07-2018 21:59:52 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	145° true
Trackpoint	S34.97726 W71.25655	08-07-2018 21:59:58 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	168° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:00:04 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	147° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:00:10 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	141° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:00:16 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	150° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:00:22 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	151° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:00:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	148° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:00:34 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	141° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:00:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	168° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:00:46 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	172° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:00:52 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	168° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:00:58 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	192° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:01:04 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	239° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:01:10 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	207° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:01:16 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	115° true
Trackpoint	S34.97727 W71.25654	08-07-2018 22:01:22 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	84° true
Trackpoint	S34.97727 W71.25654	08-07-2018 22:01:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	327° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:01:34 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	315° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:01:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	315° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:01:46 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	296° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:01:52 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:01:58 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	79° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:02:04 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	39° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:02:10 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	64° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:02:16 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	331° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:02:22 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	292° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:02:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	289° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:02:34 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	327° true
Trackpoint	S34.97727 W71.25655	08-07-2018 22:02:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	6° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:02:46 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	14° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:02:52 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	31° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:02:58 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	31° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:03:04 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	321° true
Trackpoint	S34.97726 W71.25655	08-07-2018 22:03:10 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	11° true
Trackpoint	S34.97726 W71.25654	08-07-2018 22:03:16 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	75° true
Trackpoint	S34.97726 W71.25654	08-07-2018 22:03:22 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	112° true
Trackpoint	S34.97726 W71.25654	08-07-2018 22:03:28 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	138° true
Trackpoint	S34.97726 W71.25654	08-07-2018 22:03:34 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	81° true
Trackpoint	S34.97726 W71.25654	08-07-2018 22:03:40 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	106° true
Trackpoint	S34.97726 W71.25654	08-07-2018 22:03:46 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	90° true
