Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 11 JUL 2018 11:00	11-07-2018 11:00:05 (UTC-4)	6:00:16	12.9 km	2 kph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.99370 W71.25955	11-07-2018 11:47:59 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	109° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:05 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	158° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:11 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	0° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:17 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	352° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:23 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	180° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:29 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:35 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	348° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:41 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	14° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:47 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	9° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:53 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	30° true
Trackpoint	S34.99370 W71.25955	11-07-2018 11:48:59 (UTC-4)	186 m		0 m	0:00:06	0.2 kph	40° true
Trackpoint	S34.99369 W71.25955	11-07-2018 11:49:05 (UTC-4)	187 m		0 m	0:00:06	0.2 kph	18° true
Trackpoint	S34.99369 W71.25955	11-07-2018 11:49:11 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	78° true
Trackpoint	S34.99369 W71.25955	11-07-2018 11:49:17 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	62° true
Trackpoint	S34.99369 W71.25955	11-07-2018 11:49:23 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	63° true
Trackpoint	S34.99369 W71.25954	11-07-2018 11:49:29 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	64° true
Trackpoint	S34.99369 W71.25954	11-07-2018 11:49:35 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	39° true
Trackpoint	S34.99369 W71.25955	11-07-2018 11:49:41 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	326° true
Trackpoint	S34.99369 W71.25955	11-07-2018 11:49:47 (UTC-4)	187 m		0 m	0:00:06	0.2 kph	344° true
Trackpoint	S34.99369 W71.25955	11-07-2018 11:49:53 (UTC-4)	187 m		0 m	0:00:06	0.2 kph	336° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:49:59 (UTC-4)	188 m		0 m	0:00:06	0.2 kph	350° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:50:05 (UTC-4)	188 m		0 m	0:00:06	0.1 kph	10° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:50:11 (UTC-4)	188 m		0 m	0:00:06	0.1 kph	16° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:50:17 (UTC-4)	188 m		0 m	0:00:06	0.1 kph	358° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:50:23 (UTC-4)	188 m		0 m	0:00:06	0.2 kph	340° true
Trackpoint	S34.99367 W71.25955	11-07-2018 11:50:29 (UTC-4)	188 m		0 m	0:00:06	0.2 kph	325° true
Trackpoint	S34.99367 W71.25955	11-07-2018 11:50:35 (UTC-4)	188 m		0 m	0:00:06	0.1 kph	305° true
Trackpoint	S34.99367 W71.25955	11-07-2018 11:50:41 (UTC-4)	188 m		0 m	0:00:06	0.1 kph	291° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:50:47 (UTC-4)	188 m		0 m	0:00:06	0.1 kph	289° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:50:53 (UTC-4)	188 m		0 m	0:00:06	0.0 kph	278° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:50:59 (UTC-4)	188 m		0 m	0:00:06	0.0 kph	281° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:51:05 (UTC-4)	189 m		0 m	0:00:06	0.0 kph	338° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:51:11 (UTC-4)	188 m		0 m	0:00:06	0.0 kph	206° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:51:17 (UTC-4)	188 m		0 m	0:00:06	0.2 kph	167° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:51:23 (UTC-4)	188 m		0 m	0:00:06	0.2 kph	166° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:51:29 (UTC-4)	188 m		0 m	0:00:06	0.1 kph	232° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:51:35 (UTC-4)	188 m		0 m	0:00:06	0.1 kph	242° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:51:41 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	296° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:51:47 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	13° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:51:53 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	11° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:51:59 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	10° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:05 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:11 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	229° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:17 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	257° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:23 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	214° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:29 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	298° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:35 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	352° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:41 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	309° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:47 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	255° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:53 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	209° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:52:59 (UTC-4)	187 m		0 m	0:00:06	0 kph	0° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:53:05 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	307° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:53:11 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	299° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:53:17 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	298° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:53:23 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	270° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:53:29 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	291° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:53:35 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	275° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:53:41 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	277° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:53:47 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	301° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:53:53 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	289° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:53:59 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	328° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:54:05 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	187° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:54:11 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	154° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:54:17 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	165° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:54:23 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	141° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:54:29 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	96° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:54:35 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	74° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:54:41 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	77° true
Trackpoint	S34.99367 W71.25957	11-07-2018 11:54:47 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	76° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:54:53 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:54:59 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	104° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:05 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	112° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:11 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	121° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:17 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	104° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:23 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	155° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:29 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	107° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:35 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:41 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	298° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:47 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:53 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	148° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:55:59 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	169° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:05 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	176° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:11 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	164° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:17 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	171° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:23 (UTC-4)	187 m		0 m	0:00:06	0 kph	0° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:29 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	352° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:35 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	270° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:40 (UTC-4)	187 m		0 m	0:00:05	0.0 kph	26° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:46 (UTC-4)	187 m		0 m	0:00:06	0.2 kph	294° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:53 (UTC-4)	187 m		0 m	0:00:07	0.2 kph	93° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:56:59 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	82° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:57:04 (UTC-4)	187 m		0 m	0:00:05	0.2 kph	72° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:57:11 (UTC-4)	187 m		0 m	0:00:07	0.0 kph	0° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:57:17 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	256° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:57:23 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	231° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:57:29 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	228° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:57:35 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	223° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:57:41 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	212° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:57:47 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	85° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:57:53 (UTC-4)	187 m		0 m	0:00:06	0.2 kph	92° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:57:59 (UTC-4)	187 m		0 m	0:00:06	0.3 kph	116° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:58:05 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	106° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:58:11 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:58:17 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	73° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:58:23 (UTC-4)	187 m		0 m	0:00:06	0.0 kph	62° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:58:29 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	59° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:58:35 (UTC-4)	187 m		0 m	0:00:06	0.1 kph	27° true
Trackpoint	S34.99367 W71.25955	11-07-2018 11:58:41 (UTC-4)	187 m		1 m	0:00:06	0.4 kph	16° true
Trackpoint	S34.99365 W71.25954	11-07-2018 11:58:47 (UTC-4)	185 m		3 m	0:00:06	2 kph	11° true
Trackpoint	S34.99365 W71.25954	11-07-2018 11:58:53 (UTC-4)	185 m		0 m	0:00:06	0.1 kph	328° true
Trackpoint	S34.99365 W71.25954	11-07-2018 11:58:59 (UTC-4)	185 m		0 m	0:00:06	0.1 kph	235° true
Trackpoint	S34.99365 W71.25955	11-07-2018 11:59:05 (UTC-4)	185 m		0 m	0:00:06	0.2 kph	236° true
Trackpoint	S34.99365 W71.25955	11-07-2018 11:59:11 (UTC-4)	185 m		1 m	0:00:06	0.5 kph	210° true
Trackpoint	S34.99366 W71.25955	11-07-2018 11:59:17 (UTC-4)	186 m		1 m	0:00:06	0.5 kph	203° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:59:23 (UTC-4)	186 m		1 m	0:00:06	0.4 kph	196° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:59:29 (UTC-4)	186 m		0 m	0:00:06	0.3 kph	194° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:59:35 (UTC-4)	186 m		0 m	0:00:06	0.2 kph	195° true
Trackpoint	S34.99367 W71.25956	11-07-2018 11:59:41 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	141° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:59:47 (UTC-4)	186 m		0 m	0:00:06	0.2 kph	147° true
Trackpoint	S34.99368 W71.25955	11-07-2018 11:59:53 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	132° true
Trackpoint	S34.99368 W71.25956	11-07-2018 11:59:59 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	256° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:00:05 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	259° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:00:11 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	164° true
Trackpoint	S34.99368 W71.25955	11-07-2018 12:00:17 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	165° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:00:23 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	187° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:00:29 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	194° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:00:35 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	248° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:00:41 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	287° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:00:47 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	304° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:00:53 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	5° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:00:59 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	355° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:01:05 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	354° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:01:11 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	35° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:01:17 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	17° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:01:23 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	219° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:01:29 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	178° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:01:35 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	178° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:01:41 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	235° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:01:47 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	205° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:01:53 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	229° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:01:59 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	257° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:05 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	279° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:11 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	117° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:17 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	117° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:23 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	32° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:29 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:35 (UTC-4)	186 m		0 m	0:00:06	0.1 kph	111° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:41 (UTC-4)	185 m		0 m	0:00:06	0.1 kph	107° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:47 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	107° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:53 (UTC-4)	186 m		0 m	0:00:06	0.0 kph	0° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:02:59 (UTC-4)	185 m		0 m	0:00:06	0.1 kph	324° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:03:05 (UTC-4)	185 m		0 m	0:00:06	0 kph	0° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:03:11 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	32° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:03:17 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	7° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:03:23 (UTC-4)	185 m		0 m	0:00:06	0.1 kph	0° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:03:29 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	347° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:03:35 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	239° true
Trackpoint	S34.99368 W71.25956	11-07-2018 12:03:41 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	180° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:03:47 (UTC-4)	185 m		0 m	0:00:06	0.0 kph	158° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:03:53 (UTC-4)	185 m		0 m	0:00:06	0.1 kph	154° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:03:59 (UTC-4)	185 m		0 m	0:00:06	0.1 kph	158° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:05 (UTC-4)	185 m		0 m	0:00:06	0.1 kph	163° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:11 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	152° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:17 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	135° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:23 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	148° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:29 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:34 (UTC-4)	184 m		0 m	0:00:05	0.1 kph	299° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:41 (UTC-4)	184 m		0 m	0:00:07	0.1 kph	267° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:47 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	234° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:53 (UTC-4)	183 m		0 m	0:00:06	0.1 kph	239° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:04:59 (UTC-4)	183 m		0 m	0:00:06	0.1 kph	231° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:05:05 (UTC-4)	183 m		0 m	0:00:06	0.1 kph	222° true
Trackpoint	S34.99369 W71.25957	11-07-2018 12:05:11 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	253° true
Trackpoint	S34.99369 W71.25957	11-07-2018 12:05:17 (UTC-4)	183 m		0 m	0:00:06	0.0 kph	219° true
Trackpoint	S34.99369 W71.25957	11-07-2018 12:05:23 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	202° true
Trackpoint	S34.99369 W71.25957	11-07-2018 12:05:29 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	141° true
Trackpoint	S34.99369 W71.25957	11-07-2018 12:05:35 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	154° true
Trackpoint	S34.99369 W71.25956	11-07-2018 12:05:41 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	175° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:05:47 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	168° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:05:53 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	172° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:05:59 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	187° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:05 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	184° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:11 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	175° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:17 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	148° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:23 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	84° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:29 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	77° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:35 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	81° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:41 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	66° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:47 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	30° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:53 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	17° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:06:59 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:05 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	61° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:11 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	131° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:17 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:23 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:29 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	321° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:35 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	112° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:41 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	141° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:47 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	192° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:53 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	171° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:07:59 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	173° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:05 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	186° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:11 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	210° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:17 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	76° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:23 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	284° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:29 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	300° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:35 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	292° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:41 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	312° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:47 (UTC-4)	184 m		0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:53 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	345° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:08:59 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	339° true
Trackpoint	S34.99370 W71.25956	11-07-2018 12:09:05 (UTC-4)	184 m		0 m	0:00:06	0.1 kph	325° true
