Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 12 JUL 2018 09:28	12-07-2018 9:28:41 (UTC-4)	5:03:06	19.7 km	4 kph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.98302 W71.24940	12-07-2018 9:44:35 (UTC-4)	214 m		0 m	0:00:06	0.2 kph	339° true
Trackpoint	S34.98298 W71.24953	12-07-2018 9:44:41 (UTC-4)	214 m		13 m	0:00:06	8 kph	295° true
Trackpoint	S34.98294 W71.24975	12-07-2018 9:44:47 (UTC-4)	213 m		20 m	0:00:06	12 kph	280° true
Trackpoint	S34.98290 W71.24994	12-07-2018 9:44:53 (UTC-4)	213 m		19 m	0:00:06	11 kph	285° true
Trackpoint	S34.98291 W71.25009	12-07-2018 9:44:59 (UTC-4)	213 m		14 m	0:00:06	8 kph	267° true
Trackpoint	S34.98288 W71.25022	12-07-2018 9:45:05 (UTC-4)	212 m		12 m	0:00:06	7 kph	287° true
Trackpoint	S34.98285 W71.25034	12-07-2018 9:45:11 (UTC-4)	212 m		11 m	0:00:06	7 kph	286° true
Trackpoint	S34.98284 W71.25036	12-07-2018 9:45:17 (UTC-4)	212 m		2 m	0:00:06	1.3 kph	282° true
Trackpoint	S34.98286 W71.25029	12-07-2018 9:45:23 (UTC-4)	212 m		7 m	0:00:06	4 kph	108° true
Trackpoint	S34.98286 W71.25029	12-07-2018 9:45:29 (UTC-4)	211 m		0 m	0:00:06	0.2 kph	342° true
Trackpoint	S34.98285 W71.25036	12-07-2018 9:45:35 (UTC-4)	211 m		7 m	0:00:06	4 kph	283° true
Trackpoint	S34.98283 W71.25041	12-07-2018 9:45:41 (UTC-4)	211 m		4 m	0:00:06	2 kph	292° true
Trackpoint	S34.98283 W71.25040	12-07-2018 9:45:46 (UTC-4)	211 m		0 m	0:00:05	0.1 kph	131° true
Trackpoint	S34.98282 W71.25043	12-07-2018 9:45:53 (UTC-4)	211 m		3 m	0:00:07	1.4 kph	306° true
Trackpoint	S34.98276 W71.25052	12-07-2018 9:45:59 (UTC-4)	210 m		10 m	0:00:06	6 kph	308° true
Trackpoint	S34.98270 W71.25060	12-07-2018 9:46:05 (UTC-4)	208 m		10 m	0:00:06	6 kph	311° true
Trackpoint	S34.98270 W71.25060	12-07-2018 9:46:11 (UTC-4)	208 m		0 m	0:00:06	0.2 kph	33° true
Trackpoint	S34.98269 W71.25061	12-07-2018 9:46:17 (UTC-4)	207 m		2 m	0:00:06	1.1 kph	308° true
Trackpoint	S34.98268 W71.25072	12-07-2018 9:46:23 (UTC-4)	212 m		10 m	0:00:06	6 kph	280° true
Trackpoint	S34.98267 W71.25085	12-07-2018 9:46:29 (UTC-4)	215 m		12 m	0:00:06	7 kph	273° true
Trackpoint	S34.98264 W71.25099	12-07-2018 9:46:35 (UTC-4)	214 m		13 m	0:00:06	8 kph	288° true
Trackpoint	S34.98261 W71.25117	12-07-2018 9:46:41 (UTC-4)	213 m		17 m	0:00:06	10 kph	280° true
Trackpoint	S34.98263 W71.25121	12-07-2018 9:46:47 (UTC-4)	213 m		5 m	0:00:06	3 kph	235° true
Trackpoint	S34.98263 W71.25123	12-07-2018 9:46:53 (UTC-4)	211 m		2 m	0:00:06	1.2 kph	284° true
Trackpoint	S34.98263 W71.25125	12-07-2018 9:46:59 (UTC-4)	211 m		1 m	0:00:06	0.7 kph	261° true
Trackpoint	S34.98263 W71.25125	12-07-2018 9:47:05 (UTC-4)	210 m		0 m	0:00:06	0.3 kph	253° true
Trackpoint	S34.98265 W71.25123	12-07-2018 9:47:10 (UTC-4)	210 m		3 m	0:00:05	2 kph	128° true
Trackpoint	S34.98265 W71.25123	12-07-2018 9:47:17 (UTC-4)	210 m		0 m	0:00:07	0.2 kph	208° true
Trackpoint	S34.98265 W71.25123	12-07-2018 9:47:23 (UTC-4)	209 m		0 m	0:00:06	0.2 kph	196° true
Trackpoint	S34.98265 W71.25123	12-07-2018 9:47:29 (UTC-4)	209 m		0 m	0:00:06	0.2 kph	304° true
Trackpoint	S34.98265 W71.25123	12-07-2018 9:47:35 (UTC-4)	209 m		0 m	0:00:06	0.1 kph	145° true
Trackpoint	S34.98265 W71.25123	12-07-2018 9:47:41 (UTC-4)	208 m		0 m	0:00:06	0.0 kph	338° true
Trackpoint	S34.98267 W71.25116	12-07-2018 9:47:47 (UTC-4)	208 m		7 m	0:00:06	4 kph	103° true
Trackpoint	S34.98271 W71.25097	12-07-2018 9:47:53 (UTC-4)	207 m		18 m	0:00:06	11 kph	105° true
Trackpoint	S34.98276 W71.25073	12-07-2018 9:47:59 (UTC-4)	206 m		22 m	0:00:06	13 kph	105° true
Trackpoint	S34.98281 W71.25050	12-07-2018 9:48:05 (UTC-4)	206 m		22 m	0:00:06	13 kph	106° true
Trackpoint	S34.98285 W71.25027	12-07-2018 9:48:11 (UTC-4)	206 m		22 m	0:00:06	13 kph	102° true
Trackpoint	S34.98291 W71.25014	12-07-2018 9:48:17 (UTC-4)	206 m		13 m	0:00:06	8 kph	118° true
Trackpoint	S34.98292 W71.25014	12-07-2018 9:48:23 (UTC-4)	205 m		1 m	0:00:06	0.8 kph	164° true
Trackpoint	S34.98291 W71.25014	12-07-2018 9:48:29 (UTC-4)	205 m		0 m	0:00:06	0.3 kph	324° true
Trackpoint	S34.98292 W71.25014	12-07-2018 9:48:35 (UTC-4)	206 m		0 m	0:00:06	0.1 kph	239° true
Trackpoint	S34.98292 W71.25014	12-07-2018 9:48:41 (UTC-4)	206 m		0 m	0:00:06	0.1 kph	76° true
Trackpoint	S34.98291 W71.25014	12-07-2018 9:48:47 (UTC-4)	205 m		0 m	0:00:06	0.1 kph	31° true
Trackpoint	S34.98291 W71.25014	12-07-2018 9:48:53 (UTC-4)	205 m		0 m	0:00:06	0.2 kph	343° true
Trackpoint	S34.98291 W71.25014	12-07-2018 9:48:59 (UTC-4)	205 m		0 m	0:00:06	0.3 kph	7° true
Trackpoint	S34.98290 W71.25014	12-07-2018 9:49:05 (UTC-4)	205 m		1 m	0:00:06	0.3 kph	53° true
Trackpoint	S34.98291 W71.25013	12-07-2018 9:49:10 (UTC-4)	205 m		0 m	0:00:05	0.3 kph	103° true
Trackpoint	S34.98291 W71.25013	12-07-2018 9:49:17 (UTC-4)	205 m		0 m	0:00:07	0.1 kph	88° true
Trackpoint	S34.98296 W71.25013	12-07-2018 9:49:23 (UTC-4)	205 m		6 m	0:00:06	4 kph	178° true
Trackpoint	S34.98303 W71.25011	12-07-2018 9:49:29 (UTC-4)	208 m		7 m	0:00:06	4 kph	172° true
