Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 13 JUL 2018 11:31	13-07-2018 11:31:10 (UTC-4)	2:17:09	8.7 km	4 kph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.96716 W71.24186	13-07-2018 13:41:04 (UTC-4)	217 m		2 m	0:00:06	1.2 kph	189° true
Trackpoint	S34.96729 W71.24191	13-07-2018 13:41:10 (UTC-4)	216 m		15 m	0:00:06	9 kph	196° true
Trackpoint	S34.96747 W71.24193	13-07-2018 13:41:16 (UTC-4)	215 m		20 m	0:00:06	12 kph	186° true
Trackpoint	S34.96765 W71.24197	13-07-2018 13:41:22 (UTC-4)	214 m		21 m	0:00:06	12 kph	191° true
Trackpoint	S34.96784 W71.24201	13-07-2018 13:41:28 (UTC-4)	213 m		21 m	0:00:06	13 kph	190° true
Trackpoint	S34.96799 W71.24204	13-07-2018 13:41:34 (UTC-4)	216 m		17 m	0:00:06	10 kph	188° true
Trackpoint	S34.96803 W71.24190	13-07-2018 13:41:40 (UTC-4)	217 m		13 m	0:00:06	8 kph	107° true
Trackpoint	S34.96804 W71.24165	13-07-2018 13:41:46 (UTC-4)	216 m		22 m	0:00:06	13 kph	93° true
Trackpoint	S34.96806 W71.24142	13-07-2018 13:41:52 (UTC-4)	215 m		22 m	0:00:06	13 kph	95° true
Trackpoint	S34.96808 W71.24118	13-07-2018 13:41:58 (UTC-4)	215 m		22 m	0:00:06	13 kph	96° true
Trackpoint	S34.96810 W71.24095	13-07-2018 13:42:04 (UTC-4)	215 m		21 m	0:00:06	13 kph	99° true
Trackpoint	S34.96820 W71.24085	13-07-2018 13:42:10 (UTC-4)	215 m		14 m	0:00:06	9 kph	138° true
Trackpoint	S34.96840 W71.24090	13-07-2018 13:42:16 (UTC-4)	215 m		23 m	0:00:06	14 kph	192° true
Trackpoint	S34.96860 W71.24095	13-07-2018 13:42:22 (UTC-4)	214 m		23 m	0:00:06	14 kph	192° true
Trackpoint	S34.96879 W71.24102	13-07-2018 13:42:28 (UTC-4)	210 m		21 m	0:00:06	13 kph	197° true
Trackpoint	S34.96898 W71.24107	13-07-2018 13:42:34 (UTC-4)	208 m		22 m	0:00:06	13 kph	194° true
Trackpoint	S34.96915 W71.24111	13-07-2018 13:42:40 (UTC-4)	207 m		20 m	0:00:06	12 kph	190° true
Trackpoint	S34.96929 W71.24115	13-07-2018 13:42:46 (UTC-4)	206 m		15 m	0:00:06	9 kph	194° true
Trackpoint	S34.96932 W71.24124	13-07-2018 13:42:52 (UTC-4)	207 m		9 m	0:00:06	5 kph	244° true
Trackpoint	S34.96934 W71.24129	13-07-2018 13:42:58 (UTC-4)	207 m		5 m	0:00:06	3 kph	250° true
Trackpoint	S34.96934 W71.24131	13-07-2018 13:43:04 (UTC-4)	207 m		2 m	0:00:06	1.2 kph	264° true
Trackpoint	S34.96931 W71.24148	13-07-2018 13:43:10 (UTC-4)	208 m		16 m	0:00:06	9 kph	280° true
Trackpoint	S34.96934 W71.24153	13-07-2018 13:43:16 (UTC-4)	207 m		6 m	0:00:06	3 kph	234° true
Trackpoint	S34.96945 W71.24136	13-07-2018 13:43:22 (UTC-4)	207 m		20 m	0:00:06	12 kph	127° true
Trackpoint	S34.96948 W71.24113	13-07-2018 13:43:28 (UTC-4)	207 m		21 m	0:00:06	13 kph	97° true
Trackpoint	S34.96949 W71.24087	13-07-2018 13:43:34 (UTC-4)	206 m		23 m	0:00:06	14 kph	95° true
Trackpoint	S34.96950 W71.24072	13-07-2018 13:43:39 (UTC-4)	207 m		14 m	0:00:05	10 kph	95° true
Trackpoint	S34.96950 W71.24071	13-07-2018 13:43:46 (UTC-4)	207 m		1 m	0:00:07	0.3 kph	69° true
Trackpoint	S34.96950 W71.24071	13-07-2018 13:43:52 (UTC-4)	208 m		1 m	0:00:06	0.3 kph	252° true
Trackpoint	S34.96951 W71.24072	13-07-2018 13:43:58 (UTC-4)	208 m		1 m	0:00:06	0.4 kph	240° true
Trackpoint	S34.96951 W71.24069	13-07-2018 13:44:04 (UTC-4)	209 m		3 m	0:00:06	2 kph	93° true
Trackpoint	S34.96952 W71.24046	13-07-2018 13:44:10 (UTC-4)	209 m		21 m	0:00:06	13 kph	92° true
Trackpoint	S34.96953 W71.24019	13-07-2018 13:44:16 (UTC-4)	208 m		25 m	0:00:06	15 kph	94° true
Trackpoint	S34.96955 W71.23977	13-07-2018 13:44:22 (UTC-4)	206 m		38 m	0:00:06	23 kph	92° true
Trackpoint	S34.96956 W71.23930	13-07-2018 13:44:28 (UTC-4)	204 m		43 m	0:00:06	26 kph	92° true
Trackpoint	S34.96959 W71.23891	13-07-2018 13:44:34 (UTC-4)	203 m		35 m	0:00:06	21 kph	94° true
Trackpoint	S34.96961 W71.23869	13-07-2018 13:44:40 (UTC-4)	206 m		20 m	0:00:06	12 kph	99° true
Trackpoint	S34.96963 W71.23851	13-07-2018 13:44:46 (UTC-4)	208 m		17 m	0:00:06	10 kph	96° true
Trackpoint	S34.96965 W71.23831	13-07-2018 13:44:52 (UTC-4)	210 m		18 m	0:00:06	11 kph	95° true
Trackpoint	S34.96966 W71.23811	13-07-2018 13:44:58 (UTC-4)	213 m		18 m	0:00:06	11 kph	94° true
Trackpoint	S34.96968 W71.23792	13-07-2018 13:45:04 (UTC-4)	214 m		17 m	0:00:06	10 kph	99° true
Trackpoint	S34.96970 W71.23778	13-07-2018 13:45:10 (UTC-4)	215 m		13 m	0:00:06	8 kph	97° true
Trackpoint	S34.96970 W71.23774	13-07-2018 13:45:16 (UTC-4)	215 m		4 m	0:00:06	3 kph	91° true
Trackpoint	S34.96969 W71.23773	13-07-2018 13:45:22 (UTC-4)	214 m		1 m	0:00:06	0.6 kph	58° true
Trackpoint	S34.96969 W71.23772	13-07-2018 13:45:28 (UTC-4)	214 m		1 m	0:00:06	0.6 kph	76° true
Trackpoint	S34.96968 W71.23771	13-07-2018 13:45:34 (UTC-4)	214 m		1 m	0:00:06	0.9 kph	35° true
Trackpoint	S34.96965 W71.23763	13-07-2018 13:45:39 (UTC-4)	214 m		7 m	0:00:05	5 kph	67° true
Trackpoint	S34.96965 W71.23761	13-07-2018 13:45:46 (UTC-4)	215 m		2 m	0:00:07	0.9 kph	77° true
Trackpoint	S34.96960 W71.23761	13-07-2018 13:45:52 (UTC-4)	215 m		6 m	0:00:06	3 kph	359° true
Trackpoint	S34.96944 W71.23762	13-07-2018 13:45:58 (UTC-4)	216 m		18 m	0:00:06	11 kph	358° true
Trackpoint	S34.96935 W71.23761	13-07-2018 13:46:03 (UTC-4)	216 m		10 m	0:00:05	7 kph	6° true
Trackpoint	S34.96935 W71.23761	13-07-2018 13:46:10 (UTC-4)	216 m		1 m	0:00:07	0.3 kph	25° true
Trackpoint	S34.96934 W71.23760	13-07-2018 13:46:16 (UTC-4)	216 m		0 m	0:00:06	0.1 kph	57° true
Trackpoint	S34.96934 W71.23760	13-07-2018 13:46:22 (UTC-4)	216 m		0 m	0:00:06	0.2 kph	57° true
Trackpoint	S34.96934 W71.23760	13-07-2018 13:46:28 (UTC-4)	217 m		0 m	0:00:06	0.2 kph	87° true
Trackpoint	S34.96934 W71.23759	13-07-2018 13:46:34 (UTC-4)	216 m		0 m	0:00:06	0.2 kph	88° true
Trackpoint	S34.96934 W71.23759	13-07-2018 13:46:40 (UTC-4)	216 m		0 m	0:00:06	0.2 kph	65° true
Trackpoint	S34.96934 W71.23759	13-07-2018 13:46:46 (UTC-4)	216 m		0 m	0:00:06	0.1 kph	20° true
Trackpoint	S34.96934 W71.23759	13-07-2018 13:46:52 (UTC-4)	216 m		0 m	0:00:06	0.1 kph	342° true
Trackpoint	S34.96934 W71.23759	13-07-2018 13:46:58 (UTC-4)	216 m		0 m	0:00:06	0.0 kph	214° true
Trackpoint	S34.96934 W71.23759	13-07-2018 13:47:04 (UTC-4)	216 m		0 m	0:00:06	0.2 kph	123° true
Trackpoint	S34.96934 W71.23759	13-07-2018 13:47:10 (UTC-4)	216 m		0 m	0:00:06	0.1 kph	185° true
Trackpoint	S34.96934 W71.23759	13-07-2018 13:47:16 (UTC-4)	216 m		0 m	0:00:06	0.1 kph	182° true
Trackpoint	S34.96935 W71.23759	13-07-2018 13:47:22 (UTC-4)	216 m		0 m	0:00:06	0.1 kph	159° true
Trackpoint	S34.96935 W71.23759	13-07-2018 13:47:28 (UTC-4)	216 m		0 m	0:00:06	0.1 kph	0° true
